Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay
1729951570.57,6.4,1.578,0.0,6.29,38.4,0.681,0.0,7.1,20.8,0.89,0.0,5.14,20.8,1.398,0.0,2.55,19.2,1.684,0.0,2.68,40.0,0.973,0.0,14.5,9.59,2.212,0.0,13.1,19.2,0.878,0.0,4.91,20.8,0.608,0.0,6.64,40.0,0.87,0.0,5.88,20.8,0.693,0.0,6.78,8.0,1.318,0.0,8.57,19.2,0.753,0.0,6.94,19.2,1.544,0.0,11.4,19.2,0.735,0.0,6.03,40.0,0.892,0.0,1.8,19.2,1.58,0.0,3.53,20.8,0.656,0.0,7.59,8.0,2.258,0.0,11.3,20.8,0.963,0.0,7.08
1729951570.67,9.6,1.465,0.0,7.88,41.6,0.717,0.0,8.26,19.2,0.773,0.0,6.82,19.2,1.361,0.0,3.11,20.8,1.506,0.0,3.05,40.0,1.077,0.0,14.9,8.0,2.567,0.0,16.6,20.8,1.049,0.0,7.36,19.2,0.885,0.0,8.13,40.1,0.87,0.0,7.3,19.2,0.956,0.0,8.04,8.0,1.46,0.0,8.88,19.2,0.804,0.0,8.08,20.8,1.5,0.0,12.0,20.8,0.927,0.0,7.51,40.0,1.058,0.0,3.65,19.2,1.512,0.0,4.96,19.2,0.74,0.0,8.31,8.0,2.41,0.0,13.6,19.2,1.121,0.0,7.53
1729951570.77,6.4,1.517,0.0,10.0,38.4,0.714,0.0,11.9,20.8,1.155,0.0,5.85,19.2,1.64,0.0,2.0,19.2,1.798,0.0,1.98,40.0,0.964,0.0,15.6,8.0,2.564,0.0,18.0,19.2,1.05,0.0,6.39,20.8,0.886,0.0,12.2,40.0,0.641,0.0,9.77,19.2,1.027,0.0,11.4,8.01,1.56,0.0,9.29,20.8,1.069,0.0,10.1,19.2,1.392,0.0,13.4,19.2,0.88,0.0,9.99,40.0,0.929,0.0,2.92,20.8,1.611,0.0,9.41,20.8,0.905,0.0,9.14,8.0,2.408,0.0,13.4,20.8,1.044,0.0,10.4
1729951570.87,8.0,1.5,0.0,7.53,41.6,0.641,0.0,8.36,19.2,1.081,0.0,6.35,20.8,1.552,0.0,3.05,19.2,1.622,0.0,3.2,40.0,0.892,0.0,11.2,8.0,2.561,0.0,15.6,20.8,0.884,0.0,7.14,19.2,0.819,0.0,7.84,40.0,0.741,0.0,8.56,20.8,0.916,0.0,8.48,7.99,1.614,0.0,1.62,19.2,1.068,0.0,7.4,19.2,1.324,0.0,17.9,20.8,0.73,0.0,7.55,40.1,0.947,0.0,3.67,19.2,1.671,0.0,6.965,20.8,0.806,0.0,9.53,8.0,2.373,0.0,14.4,19.2,0.964,0.0,7.85
1729951570.97,7.99,1.529,0.0,8.04,40.0,0.62,0.0,8.2,20.8,0.898,0.0,7.86,19.2,1.408,0.0,4.62,20.8,1.49,0.0,1.87,39.9,0.941,0.0,2.69,8.01,2.712,0.0,15.8,19.2,0.916,0.0,6.92,20.8,0.811,0.0,8.32,40.0,0.533,0.0,7.35,19.2,0.904,0.0,8.24,8.0,1.699,0.0,1.61,20.8,0.84,0.0,7.8,20.8,1.33,0.0,13.6,20.8,0.769,0.0,8.24,40.0,0.99,0.0,2.51,20.8,1.563,0.0,4.52,19.2,0.694,0.0,2.03,8.0,2.536,0.0,15.4,20.8,0.963,0.0,7.31
1729951571.07,8.0,1.465,0.0,9.19,38.4,0.74,0.0,10.1,19.2,0.619,0.0,8.87,20.8,1.392,0.0,3.27,19.2,1.556,0.0,3.3,40.0,1.041,0.0,3.63,7.99,2.676,0.0,18.0,20.8,0.977,0.0,8.79,19.2,0.728,0.0,9.64,40.0,0.73,0.0,8.3,20.8,0.793,0.0,9.36,8.0,1.72,0.0,1.83,19.2,0.788,0.0,9.06,20.8,1.216,0.0,13.9,19.2,0.721,0.0,9.16,39.9,1.062,0.0,2.44,19.2,1.449,0.0,6.51,20.8,0.564,0.0,1.4,8.0,2.544,0.0,18.9,19.2,0.944,0.0,9.0
1729951571.17,8.0,1.519,0.0,7.77,41.6,0.69,0.0,7.76,20.8,0.576,0.0,7.39,19.2,1.474,0.0,2.02,20.8,1.673,0.0,2.55,40.0,1.032,0.0,2.6,8.01,2.888,0.0,16.0,19.2,1.009,0.0,7.39,20.8,0.786,0.0,8.41,40.0,0.761,0.0,7.15,19.2,0.861,0.0,8.14,8.0,1.786,0.0,1.38,20.8,0.863,0.0,7.16,20.8,1.031,0.0,16.3,19.2,0.843,0.0,8.11,40.0,1.02,0.0,4.09,19.2,1.416,0.0,6.37,19.2,0.633,0.0,1.66,8.0,2.792,0.0,13.9,20.8,1.042,0.0,7.84
1729951571.27,8.01,1.564,0.0,9.69,38.4,0.783,0.0,11.4,19.2,0.653,0.0,9.72,20.8,1.473,0.0,2.73,19.2,1.772,0.0,3.18,40.0,1.12,0.0,3.58,8.0,2.914,0.0,19.8,19.2,0.888,0.0,9.46,19.2,0.986,0.0,11.5,38.4,0.418,0.0,9.71,20.8,0.824,0.0,11.4,8.0,1.795,0.0,2.0,19.2,0.923,0.0,9.92,20.8,1.189,0.0,13.6,20.8,0.883,0.0,10.1,40.0,1.055,0.0,3.04,20.8,1.391,0.0,7.295,20.8,0.684,0.0,2.3,8.0,2.862,0.0,2.39,19.2,1.048,0.0,10.1
1729951571.37,9.59,1.712,0.0,9.26,40.0,0.739,0.0,9.82,20.8,0.645,0.0,9.16,19.2,1.731,0.0,2.11,20.8,1.738,0.0,5.49,40.0,1.055,0.0,2.98,8.0,3.097,0.0,18.3,20.8,0.992,0.0,8.89,20.8,0.902,0.0,9.05,40.0,0.556,0.0,9.51,19.2,1.001,0.0,8.85,8.0,1.998,0.0,1.43,20.8,0.913,0.0,8.99,19.2,1.31,0.0,17.7,19.2,0.887,0.0,9.65,40.0,1.037,0.0,7.31,19.2,1.557,0.0,8.22,19.2,0.736,0.0,0.829,8.0,3.064,0.0,2.5,20.8,1.166,0.0,8.95
1729951571.47,6.4,1.749,0.0,10.8,40.0,0.67,0.0,10.5,19.2,0.702,0.0,10.7,19.2,1.707,0.0,4.76,19.2,1.211,0.0,2.98,40.0,1.016,0.0,2.2,8.0,2.985,0.0,20.7,20.8,0.87,0.0,11.0,19.2,0.784,0.0,10.1,41.6,0.358,0.0,9.31,20.8,0.896,0.0,10.5,8.0,1.963,0.0,1.19,19.2,0.906,0.0,10.1,19.2,1.31,0.0,15.7,20.8,0.854,0.0,10.7,40.0,1.079,0.0,3.53,20.8,1.511,0.0,11.2,20.8,0.675,0.0,1.55,8.0,3.113,0.0,3.24,19.2,0.976,0.0,10.0
1729951571.57,9.6,1.684,0.0,10.1,40.0,0.767,0.0,9.27,20.8,0.614,0.0,6.9,20.7,1.494,0.0,2.79,20.8,1.262,0.0,2.13,38.4,1.027,0.0,2.85,8.0,2.956,0.0,19.9,19.2,0.889,0.0,7.08,20.8,0.711,0.0,9.28,40.0,0.316,0.0,9.02,19.2,0.71,0.0,9.48,8.0,2.039,0.0,1.17,20.8,0.787,0.0,8.91,20.8,1.263,0.0,18.0,19.2,1.003,0.0,9.94,40.0,1.269,0.0,3.45,19.2,1.417,0.0,8.32,19.2,0.659,0.0,0.834,8.0,3.239,0.0,2.43,19.2,1.049,0.0,9.3
1729951571.67,6.4,1.576,0.0,10.5,40.0,0.817,0.0,8.9,19.2,0.595,0.0,3.35,20.9,1.4,0.0,1.81,20.8,1.51,0.0,7.25,41.6,1.106,0.0,2.65,8.0,2.773,0.0,17.6,19.2,0.957,0.0,0.977,19.2,0.826,0.0,9.84,41.6,0.36,0.0,9.09,20.8,0.876,0.0,10.4,8.0,1.819,0.0,1.38,19.2,0.604,0.0,9.2,19.2,1.379,0.0,16.6,20.8,0.911,0.0,10.5,40.0,1.08,0.0,9.4,20.8,1.29,0.0,6.79,20.8,0.557,0.0,1.38,8.0,3.101,0.0,3.1,20.8,1.022,0.0,9.29
1729951571.77,9.6,1.646,0.0,6.92,40.0,0.811,0.0,7.75,20.8,0.51,0.0,0.802,19.2,1.609,0.0,2.11,19.2,1.112,0.0,3.69,40.0,1.129,0.0,3.58,8.0,2.832,0.0,2.7,20.8,1.084,0.0,1.05,20.8,0.813,0.0,9.58,38.4,0.538,0.0,7.87,19.2,0.991,0.0,9.7,8.01,1.78,0.0,1.77,20.8,0.868,0.0,8.25,20.8,1.244,0.0,16.2,19.2,0.819,0.0,1.97,40.0,1.101,0.0,4.5,19.2,1.587,0.0,12.8,19.2,0.745,0.0,2.15,8.0,3.236,0.0,2.58,20.8,1.185,0.0,7.87
1729951571.87,6.41,1.777,0.0,2.35,40.0,0.619,0.0,9.16,20.8,0.649,0.0,1.98,20.8,1.466,0.0,2.32,20.8,1.114,0.0,2.08,40.0,1.105,0.0,3.0,8.0,2.856,0.0,3.7,19.2,0.949,0.0,1.78,19.2,0.783,0.0,10.4,40.1,0.414,0.0,8.027,20.8,0.887,0.0,10.9,7.99,1.611,0.0,1.3,19.2,0.66,0.0,9.82,20.8,1.207,0.0,15.9,20.8,0.714,0.0,2.35,40.1,1.037,0.0,3.47,20.8,1.42,0.0,8.36,20.8,0.678,0.0,0.977,8.0,3.277,0.0,3.44,19.2,0.945,0.0,9.17
1729951571.97,9.59,1.675,0.0,2.92,40.0,0.7,0.0,8.88,19.2,0.682,0.0,0.779,19.2,1.137,0.0,1.69,20.8,1.244,0.0,3.25,40.0,1.076,0.0,2.53,8.0,2.859,0.0,5.11,20.8,0.835,0.0,0.9,20.8,0.685,0.0,2.12,40.0,0.45,0.0,8.183,19.2,0.867,0.0,2.06,8.0,1.571,0.0,1.53,20.8,0.635,0.0,9.05,19.2,1.241,0.0,16.4,19.2,0.838,0.0,2.27,39.9,1.15,0.0,2.04,19.2,1.444,0.0,7.22,19.2,0.701,0.0,2.4,8.0,3.385,0.0,3.15,20.8,0.909,0.0,9.02
1729951572.07,6.4,1.676,0.0,2.03,40.0,0.807,0.0,9.95,20.8,0.612,0.0,2.07,20.8,1.339,0.0,3.3,20.8,1.148,0.0,2.16,38.4,0.921,0.0,3.03,8.0,3.005,0.0,3.08,19.2,0.913,0.0,2.1,19.2,0.81,0.0,3.09,40.0,0.315,0.0,8.34,20.8,0.77,0.0,3.01,8.0,1.555,0.0,1.35,20.8,0.643,0.0,6.59,19.2,1.301,0.0,15.5,20.8,0.907,0.0,1.72,40.0,1.038,0.0,4.23,20.8,1.349,0.0,5.99,20.8,0.654,0.0,2.555,8.01,3.548,0.0,4.83,19.2,0.893,0.0,9.82
1729951572.17,7.99,1.899,0.0,4.35,40.0,0.804,0.0,7.85,19.2,0.599,0.0,4.7,19.2,1.147,0.0,2.18,19.2,1.191,0.0,5.75,40.0,1.307,0.0,2.21,8.0,3.082,0.0,8.22,20.8,1.023,0.0,4.33,20.8,0.955,0.0,4.31,41.6,0.506,0.0,8.65,19.2,0.917,0.0,3.99,8.0,1.491,0.0,1.23,19.2,0.56,0.0,8.78,20.8,1.233,0.0,16.3,19.2,0.856,0.0,4.43,40.1,1.3,0.0,9.08,19.2,1.263,0.0,7.45,19.2,0.756,0.0,2.71,7.99,3.119,0.0,3.71,19.2,0.939,0.0,10.5
1729951572.27,8.0,1.473,0.0,1.83,40.0,0.873,0.0,1.65,19.2,0.681,0.0,2.63,20.8,1.174,0.0,3.14,20.8,1.04,0.0,4.43,41.6,1.115,0.0,3.1,8.0,2.405,0.0,2.22,20.8,1.031,0.0,1.65,19.2,0.9,0.0,3.21,40.0,0.552,0.0,9.39,20.8,1.116,0.0,2.93,8.0,1.341,0.0,2.3,20.8,0.587,0.0,1.01,19.2,1.375,0.0,18.9,20.8,0.669,0.0,2.0,39.9,1.171,0.0,6.97,20.8,1.521,0.0,12.7,20.8,0.764,0.0,1.28,8.0,2.416,0.0,3.06,20.8,1.049,0.0,2.49
1729951572.37,8.0,1.169,0.0,2.04,40.0,0.704,0.0,1.4,20.8,0.731,0.0,1.64,20.8,1.13,0.0,1.89,19.2,1.19,0.0,1.85,38.4,1.451,0.0,2.11,8.0,1.982,0.0,3.31,19.2,0.881,0.0,1.04,20.8,0.81,0.0,2.02,38.4,0.417,0.0,10.9,19.2,1.0,0.0,2.08,8.0,1.413,0.0,1.19,19.2,0.694,0.0,1.67,20.8,1.065,0.0,16.0,19.2,0.62,0.0,2.25,40.0,1.077,0.0,2.41,19.2,1.104,0.0,10.7,19.2,0.828,0.0,2.09,8.0,2.257,0.0,2.94,20.8,0.888,0.0,1.68
1729951572.47,8.01,1.02,0.0,2.34,39.9,0.83,0.0,2.46,19.2,0.766,0.0,3.18,19.2,1.256,0.0,2.8,19.2,1.014,0.0,3.36,41.6,1.142,0.0,4.4,7.99,1.816,0.0,3.0,19.2,0.712,0.0,1.09,19.2,0.655,0.0,2.96,40.0,0.483,0.0,9.07,20.8,0.791,0.0,2.87,8.0,1.537,0.0,1.88,20.8,0.788,0.0,1.25,19.2,1.243,0.0,3.63,20.8,0.805,0.0,1.46,40.0,1.169,0.0,4.36,20.8,1.243,0.0,5.11,20.8,0.648,0.0,2.73,8.0,1.982,0.0,3.93,19.2,0.742,0.0,2.44
1729951572.57,8.0,1.002,0.0,1.67,40.0,0.647,0.0,1.5,20.8,0.606,0.0,1.74,20.8,0.999,0.0,2.0,20.8,1.134,0.0,1.98,38.4,1.046,0.0,1.95,8.0,1.955,0.0,3.65,20.8,0.844,0.0,2.15,19.2,0.822,0.0,1.91,40.0,0.332,0.0,7.66,19.2,0.765,0.0,2.15,8.01,1.356,0.0,1.46,19.2,0.622,0.0,1.33,20.8,1.118,0.0,10.6,19.2,0.82,0.0,1.88,38.3,1.121,0.0,3.32,20.8,1.072,0.0,6.75,19.2,0.897,0.0,2.75,8.0,2.232,0.0,4.66,19.2,0.775,0.0,2.07
1729951572.67,9.59,1.224,0.0,2.87,40.0,0.778,0.0,3.11,19.2,0.806,0.0,3.19,19.2,1.288,0.0,1.87,19.2,1.049,0.0,5.8,41.6,1.462,0.0,3.06,8.0,2.039,0.0,5.21,19.2,1.026,0.0,2.29,20.8,0.956,0.0,3.16,40.0,0.631,0.0,3.23,20.8,1.063,0.0,2.97,7.99,1.284,0.0,1.6,20.8,0.811,0.0,2.31,19.2,1.201,0.0,5.52,20.8,0.742,0.0,2.21,41.6,1.26,0.0,9.42,19.2,1.217,0.0,6.88,20.8,0.644,0.0,2.77,8.0,2.13,0.0,2.95,20.8,0.944,0.0,2.92
1729951572.77,6.4,1.118,0.0,1.56,40.0,0.735,0.0,2.13,20.8,0.581,0.0,1.88,20.8,0.979,0.0,2.88,20.8,1.013,0.0,1.95,38.4,1.261,0.0,2.88,8.01,2.068,0.0,2.61,20.8,0.883,0.0,1.42,20.8,0.855,0.0,2.38,40.0,0.494,0.0,3.0,19.2,0.958,0.0,2.1,8.01,1.084,0.0,2.5,19.0,0.657,0.0,1.07,20.8,1.059,0.0,5.4,19.2,0.821,0.0,1.22,38.4,1.204,0.0,6.2,20.8,0.917,0.0,13.6,19.2,0.833,0.0,1.52,8.0,2.276,0.0,3.65,19.2,0.659,0.0,1.72
1729951572.87,8.0,1.181,0.0,1.91,38.4,0.369,0.0,2.39,20.8,0.709,0.0,2.355,19.2,1.028,0.0,1.93,19.2,1.359,0.0,4.38,38.4,1.371,0.0,2.53,6.39,2.451,0.0,4.0,19.2,0.896,0.0,1.11,19.2,0.95,0.0,1.91,41.6,0.496,0.0,2.77,20.8,0.898,0.0,2.18,7.99,1.044,0.0,0.995,21.0,0.667,0.0,1.92,20.8,1.061,0.0,5.32,20.8,0.768,0.0,1.94,40.0,1.23,0.0,7.533,20.8,1.006,0.0,8.96,20.8,0.868,0.0,2.35,6.4,2.248,0.0,3.81,20.8,0.729,0.0,2.44
1729951572.97,8.0,1.266,0.0,1.35,40.0,0.424,0.0,1.6,19.2,0.771,0.0,2.83,20.8,1.25,0.0,2.52,20.8,1.468,0.0,7.2,40.0,1.313,0.0,2.33,9.6,2.487,0.0,2.36,20.8,0.864,0.0,1.0,20.8,0.864,0.0,2.84,38.4,0.516,0.0,2.7,19.2,0.88,0.0,2.41,8.0,1.083,0.0,2.16,19.2,0.836,0.0,1.1,19.2,1.303,0.0,4.11,19.2,0.947,0.0,1.23,40.0,1.361,0.0,8.867,19.2,1.25,0.0,12.0,19.2,0.891,0.0,3.1,8.0,2.143,0.0,2.48,20.8,0.719,0.0,2.4
1729951573.07,8.0,1.454,0.0,1.6,41.6,0.648,0.0,1.23,20.8,0.786,0.0,2.21,19.2,1.351,0.0,2.47,20.8,1.2,0.0,6.67,40.0,1.075,0.0,2.16,6.4,2.638,0.0,3.28,19.2,0.824,0.0,0.933,19.2,0.779,0.0,1.75,40.0,0.499,0.0,1.66,20.8,0.767,0.0,0.903,8.0,1.15,0.0,2.04,20.8,0.858,0.0,2.49,20.8,1.393,0.0,4.87,20.8,0.913,0.0,1.85,40.0,1.244,0.0,10.2,19.2,1.453,0.0,14.5,20.8,0.865,0.0,2.545,8.0,2.021,0.0,3.52,19.2,0.709,0.0,1.5
1729951573.17,8.0,1.378,0.0,3.63,40.0,0.414,0.0,4.27,19.2,0.809,0.0,4.1,20.8,1.273,0.0,1.94,19.2,1.073,0.0,7.57,40.0,1.238,0.0,3.19,9.61,2.237,0.0,6.06,19.2,0.745,0.0,3.5,20.8,1.037,0.0,4.37,41.6,0.564,0.0,2.13,19.2,0.955,0.0,3.92,8.0,1.241,0.0,2.29,19.2,0.658,0.0,3.76,19.2,1.325,0.0,3.78,19.2,0.918,0.0,2.55,38.4,1.027,0.0,9.94,20.8,1.244,0.0,13.1,19.2,0.708,0.0,1.99,8.0,1.791,0.0,7.58,20.8,0.773,0.0,4.09
1729951573.27,8.0,1.153,0.0,1.0,41.6,0.323,0.0,1.28,20.8,0.6,0.0,2.0,19.2,1.128,0.0,3.16,20.8,1.013,0.0,6.52,40.0,0.711,0.0,1.94,6.4,1.907,0.0,2.33,20.8,0.746,0.0,0.854,19.2,1.084,0.0,2.45,40.0,0.572,0.0,6.46,19.2,0.678,0.0,1.43,8.0,1.411,0.0,1.3,20.8,0.546,0.0,1.94,20.8,1.114,0.0,10.2,20.8,0.848,0.0,0.898,40.1,0.556,0.0,11.3,20.8,1.098,0.0,15.8,20.8,0.915,0.0,1.15,8.0,1.657,0.0,1.98,19.2,0.777,0.0,1.49
1729951573.37,8.0,1.091,0.0,1.77,40.0,0.37,0.0,2.27,19.2,0.825,0.0,2.16,20.8,1.333,0.0,1.74,19.2,1.472,0.0,8.54,40.0,0.95,0.0,3.31,8.0,1.999,0.0,2.37,20.8,0.828,0.0,1.18,20.8,1.037,0.0,2.03,38.4,0.61,0.0,2.14,20.8,0.845,0.0,2.54,8.0,1.296,0.0,1.51,19.2,0.737,0.0,2.43,19.2,1.121,0.0,4.46,19.2,0.686,0.0,1.76,41.6,0.841,0.0,10.0,19.2,1.283,0.0,3.02,19.2,1.014,0.0,1.86,8.0,1.61,0.0,3.06,20.8,0.928,0.0,2.51
1729951573.47,8.01,1.163,0.0,1.6,40.0,0.446,0.0,1.68,20.8,0.878,0.0,2.32,19.2,1.275,0.0,3.55,19.2,1.51,0.0,9.25,41.6,0.715,0.0,1.91,8.0,2.038,0.0,1.83,20.8,0.776,0.0,1.68,19.2,0.854,0.0,3.93,40.0,0.692,0.0,1.63,20.8,0.687,0.0,3.5,7.99,1.118,0.0,1.55,20.8,0.796,0.0,2.68,20.8,1.42,0.0,3.48,20.8,0.983,0.0,1.67,40.0,0.745,0.0,12.9,19.2,1.338,0.0,2.59,20.8,0.959,0.0,1.69,8.0,1.708,0.0,1.92,19.2,0.843,0.0,2.7
1729951573.57,8.0,1.166,0.0,1.54,38.4,0.893,0.0,1.59,19.2,0.848,0.0,2.13,20.8,1.179,0.0,2.6,20.8,1.452,0.0,9.98,40.0,1.216,0.0,4.44,9.6,2.129,0.0,3.47,19.2,0.952,0.0,0.715,20.8,1.035,0.0,2.55,40.0,0.508,0.0,1.71,19.2,0.928,0.0,2.99,8.0,1.101,0.0,1.58,19.2,0.763,0.0,2.77,19.2,1.602,0.0,5.14,19.2,1.131,0.0,1.83,41.6,1.097,0.0,14.2,20.8,1.292,0.0,3.61,19.2,0.922,0.0,1.52,8.0,2.122,0.0,3.24,19.2,0.753,0.0,1.63
1729951573.67,8.0,1.135,0.0,2.4,41.6,0.522,0.0,2.84,20.8,0.774,0.0,3.0,19.2,1.33,0.0,2.73,20.8,1.333,0.0,11.8,41.6,0.862,0.0,3.06,8.0,2.408,0.0,2.11,20.8,0.831,0.0,1.97,19.2,1.225,0.0,3.91,40.0,0.817,0.0,2.3,20.8,0.826,0.0,3.94,8.0,1.039,0.0,1.5,20.8,0.756,0.0,2.3,20.8,1.676,0.0,3.38,20.8,0.946,0.0,3.61,40.0,0.867,0.0,12.3,19.2,1.548,0.0,1.93,20.8,0.792,0.0,3.01,8.0,1.992,0.0,4.96,20.8,0.948,0.0,5.02
1729951573.77,8.0,1.216,0.0,1.36,40.0,0.499,0.0,1.55,19.2,0.742,0.0,1.06,20.8,1.317,0.0,3.14,19.2,1.286,0.0,11.0,38.4,0.822,0.0,2.56,7.99,2.968,0.0,2.46,19.2,0.853,0.0,0.794,19.2,1.078,0.0,3.4,40.0,0.561,0.0,4.17,19.2,0.821,0.0,2.8,8.0,1.151,0.0,1.13,19.2,0.731,0.0,2.49,19.2,1.54,0.0,12.2,19.2,0.947,0.0,2.45,40.0,0.874,0.0,10.4,20.8,1.35,0.0,8.1,19.2,1.066,0.0,1.79,8.0,2.236,0.0,3.09,20.8,0.917,0.0,1.75
1729951573.87,8.0,1.359,0.0,3.98,40.0,0.543,0.0,2.73,20.8,0.929,0.0,1.605,19.2,1.286,0.0,2.25,20.8,1.584,0.0,13.6,40.0,0.999,0.0,3.08,6.4,2.88,0.0,4.14,20.8,0.822,0.0,1.36,20.8,1.025,0.0,3.97,40.0,0.573,0.0,2.1,20.8,0.805,0.0,3.57,8.0,1.173,0.0,0.749,20.8,0.845,0.0,2.41,20.8,1.454,0.0,4.44,20.8,0.776,0.0,3.9,40.1,0.851,0.0,6.22,19.2,1.549,0.0,1.99,20.8,1.07,0.0,0.883,9.59,2.06,0.0,2.27,19.2,1.006,0.0,3.09
1729951573.97,8.0,1.587,0.0,1.61,40.0,0.605,0.0,2.44,19.2,0.998,0.0,2.15,20.8,1.535,0.0,3.06,19.2,1.789,0.0,15.2,40.0,1.146,0.0,2.13,8.0,2.73,0.0,2.69,19.2,0.903,0.0,1.35,19.2,1.174,0.0,2.96,38.4,0.64,0.0,2.04,19.2,0.796,0.0,3.53,8.0,1.447,0.0,1.81,19.2,1.004,0.0,2.33,19.2,1.65,0.0,4.91,19.2,1.02,0.0,2.8,40.0,0.892,0.0,2.04,20.8,1.672,0.0,3.13,19.2,1.033,0.0,1.4,8.0,1.94,0.0,2.96,20.8,0.894,0.0,2.09
1729951574.07,8.0,1.419,0.0,3.45,38.4,0.668,0.0,2.19,20.8,0.974,0.0,3.15,19.2,1.577,0.0,2.0,20.8,1.558,0.0,12.6,41.6,1.275,0.0,4.39,8.0,2.597,0.0,3.98,19.2,0.99,0.0,1.52,20.8,1.062,0.0,3.6,41.6,0.737,0.0,2.24,20.8,0.852,0.0,2.97,8.0,1.544,0.0,3.47,20.8,0.847,0.0,3.12,20.8,2.088,0.0,4.18,19.2,0.944,0.0,3.24,40.0,1.096,0.0,2.89,19.2,1.67,0.0,2.28,20.8,0.977,0.0,2.74,8.0,2.287,0.0,5.92,19.2,1.039,0.0,2.44
1729951574.17,9.6,1.159,0.0,2.74,41.6,0.529,0.0,6.01,19.2,0.94,0.0,2.28,20.8,1.435,0.0,6.15,19.2,1.342,0.0,8.41,40.0,0.835,0.0,1.83,8.0,2.127,0.0,2.32,20.8,0.995,0.0,1.11,19.2,1.018,0.0,3.76,38.4,0.723,0.0,2.71,19.2,0.742,0.0,3.94,8.0,1.865,0.0,1.91,19.2,0.849,0.0,1.9,19.2,1.899,0.0,4.37,20.8,0.748,0.0,3.7,40.0,0.897,0.0,2.21,20.8,1.48,0.0,3.87,19.2,0.764,0.0,1.66,8.0,1.846,0.0,2.18,20.8,1.018,0.0,5.54
1729951574.27,6.4,1.007,0.0,2.08,40.0,0.468,0.0,1.72,20.8,0.709,0.0,2.17,19.2,1.285,0.0,1.78,20.8,1.3,0.0,1.73,40.0,0.77,0.0,2.74,8.0,1.777,0.0,4.09,20.8,0.928,0.0,1.92,19.2,1.039,0.0,3.13,40.1,0.604,0.0,4.57,20.8,0.755,0.0,2.56,8.0,1.476,0.0,2.57,20.8,0.646,0.0,3.12,20.8,1.524,0.0,9.94,20.8,0.876,0.0,2.33,40.0,0.798,0.0,1.74,19.2,1.152,0.0,4.06,19.2,0.957,0.0,2.37,6.4,1.725,0.0,3.93,19.2,1.037,0.0,2.1
1729951574.37,8.0,0.953,0.0,3.58,40.0,0.554,0.0,3.05,19.2,0.924,0.0,1.705,20.8,1.612,0.0,2.33,19.2,1.554,0.0,4.27,40.0,1.033,0.0,2.33,7.99,1.592,0.0,3.65,19.2,0.927,0.0,1.24,20.8,0.829,0.0,4.14,40.0,0.734,0.0,2.26,19.2,1.02,0.0,3.94,8.0,1.294,0.0,1.52,19.2,0.839,0.0,2.59,19.2,1.542,0.0,3.34,19.2,0.605,0.0,3.68,40.1,0.984,0.0,3.71,20.8,1.447,0.0,1.92,20.8,0.981,0.0,1.24,9.61,1.655,0.0,1.88,20.8,0.999,0.0,2.89
1729951574.47,9.59,1.252,0.0,1.4,38.4,0.65,0.0,1.67,20.8,0.952,0.0,1.24,19.2,1.815,0.0,4.19,20.8,1.654,0.0,2.03,38.4,1.342,0.0,2.59,8.0,2.235,0.0,3.35,19.2,0.947,0.0,1.68,20.8,1.075,0.0,2.9,41.5,0.666,0.0,1.5,20.8,1.204,0.0,2.03,8.0,1.175,0.0,1.72,20.8,1.082,0.0,2.06,20.8,1.652,0.0,4.63,20.8,0.761,0.0,2.31,40.0,1.335,0.0,5.68,19.2,1.575,0.0,1.95,19.2,1.098,0.0,2.17,8.01,2.246,0.0,3.68,19.2,0.924,0.0,2.11
