Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951104.16,41.6,0.602,0.0,3.16,20.8,0.754,0.0,3.92,20.8,0.915,0.0,2.26,8.0,1.462,0.0,4.97
1729951104.26,38.4,0.665,0.0,4.99,19.2,1.023,0.0,2.87,19.2,0.715,0.0,1.43,7.92,1.21,0.0,3.25
1729951104.36,41.6,0.526,0.0,2.83,20.8,1.066,0.0,3.69,20.8,1.065,0.0,1.39,8.09,1.014,0.0,3.03
1729951104.46,38.4,0.901,0.0,3.11,19.2,1.333,0.0,3.93,19.2,0.924,0.0,3.22,8.0,1.178,0.0,3.3
1729951104.56,40.0,0.887,0.0,3.99,20.8,1.067,0.0,3.86,20.8,1.052,0.0,2.76,8.0,1.37,0.0,7.05
1729951104.66,40.0,0.612,0.0,10.8,19.2,0.915,0.0,10.9,19.2,0.883,0.0,10.2,8.01,1.332,0.0,10.8
1729951104.76,40.0,0.736,0.0,8.62,20.8,1.206,0.0,4.52,20.8,0.768,0.0,4.7,8.0,1.24,0.0,9.12
1729951104.86,40.1,0.701,0.0,5.41,19.2,1.164,0.0,5.66,19.2,0.815,0.0,3.51,7.99,1.238,0.0,7.925
1729951104.96,39.9,0.838,0.0,5.83,20.8,0.965,0.0,5.8,20.8,0.84,0.0,5.05,8.0,1.415,0.0,6.73
1729951105.06,40.0,0.872,0.0,7.06,19.2,0.943,0.0,7.58,19.2,0.962,0.0,5.1,8.01,1.548,0.0,6.89
1729951105.16,41.6,0.712,0.0,10.5,20.8,1.004,0.0,8.03,20.8,1.062,0.0,6.52,8.0,1.627,0.0,10.0
1729951105.26,38.4,0.93,0.0,10.5,19.2,1.08,0.0,9.03,19.2,0.801,0.0,6.14,8.0,1.605,0.0,10.4
1729951105.36,40.0,0.792,0.0,8.24,19.2,0.817,0.0,7.68,20.8,0.725,0.0,5.86,8.0,1.614,0.0,7.78
1729951105.46,38.4,0.876,0.0,8.52,20.8,0.751,0.0,8.06,20.8,0.779,0.0,7.29,7.95,1.717,0.0,8.63
1729951105.56,40.0,1.042,0.0,9.18,20.8,0.957,0.0,10.2,19.2,1.014,0.0,7.51,8.05,1.959,0.0,9.44
1729951105.66,41.6,0.746,0.0,13.5,19.2,1.033,0.0,11.3,19.2,1.174,0.0,11.1,8.01,2.012,0.0,14.3
1729951105.76,40.0,0.753,0.0,13.2,20.8,0.798,0.0,15.0,20.8,0.9,0.0,13.1,7.99,1.93,0.0,13.1
1729951105.86,39.9,0.76,0.0,9.06,20.8,0.732,0.0,8.68,20.8,0.922,0.0,2.35,8.01,2.091,0.0,9.18
1729951105.96,38.4,0.775,0.0,9.52,19.2,0.763,0.0,10.1,19.2,0.909,0.0,1.8,7.99,1.848,0.0,9.48
1729951106.06,41.6,0.73,0.0,9.62,20.8,0.907,0.0,11.1,19.2,1.02,0.0,1.52,8.0,1.9,0.0,9.09
1729951106.16,40.0,0.551,0.0,12.7,19.2,0.808,0.0,8.21,20.8,0.949,0.0,1.87,8.0,1.584,0.0,12.9
1729951106.26,40.0,0.701,0.0,10.2,20.8,0.616,0.0,9.58,19.2,0.768,0.0,0.87,8.0,1.391,0.0,10.1
1729951106.36,38.4,0.493,0.0,7.56,19.2,0.714,0.0,4.17,20.8,0.678,0.0,1.86,8.0,1.238,0.0,7.73
1729951106.46,40.0,0.757,0.0,9.57,20.8,0.689,0.0,4.64,20.8,0.758,0.0,0.971,8.0,1.321,0.0,9.51
1729951106.56,41.6,0.524,0.0,7.54,19.2,0.771,0.0,4.77,19.2,0.957,0.0,2.21,8.0,1.28,0.0,7.43
1729951106.66,40.0,0.535,0.0,10.9,20.8,0.689,0.0,9.73,19.2,0.973,0.0,2.75,8.0,1.387,0.0,11.1
1729951106.76,41.6,0.492,0.0,4.15,19.2,0.723,0.0,4.75,20.8,0.982,0.0,2.33,8.0,1.438,0.0,3.32
1729951106.86,38.4,0.577,0.0,3.61,20.8,0.731,0.0,5.09,19.2,0.905,0.0,2.87,8.01,1.34,0.0,3.99
1729951106.96,40.0,0.567,0.0,3.82,19.2,0.768,0.0,4.14,20.8,0.964,0.0,1.61,8.0,1.15,0.0,3.76
1729951107.06,40.0,0.54,0.0,5.87,20.8,0.764,0.0,6.97,19.2,1.025,0.0,4.91,8.0,1.318,0.0,5.95
1729951107.16,40.0,0.457,0.0,6.28,19.2,0.704,0.0,6.49,20.8,0.901,0.0,3.075,8.01,1.314,0.0,5.77
1729951107.26,40.0,0.393,0.0,3.07,20.8,0.742,0.0,3.89,19.2,0.852,0.0,1.24,7.99,1.279,0.0,2.63
1729951107.36,40.1,0.524,0.0,2.84,19.2,0.868,0.0,3.06,20.8,0.811,0.0,2.32,8.01,1.286,0.0,2.68
1729951107.46,40.0,0.851,0.0,2.33,19.2,1.095,0.0,2.77,19.2,1.124,0.0,1.26,7.99,1.466,0.0,3.03
1729951107.56,40.0,0.638,0.0,4.51,20.8,1.186,0.0,5.52,20.8,1.388,0.0,4.44,8.01,1.55,0.0,5.24
1729951107.66,40.0,0.509,0.0,7.14,19.2,0.983,0.0,6.45,19.2,1.24,0.0,3.27,7.99,1.729,0.0,6.51
1729951107.76,40.1,0.481,0.0,3.41,20.8,0.775,0.0,3.25,20.8,0.954,0.0,2.1,8.01,1.5,0.0,2.73
1729951107.86,39.9,0.471,0.0,3.09,20.8,0.979,0.0,2.27,19.2,0.893,0.0,2.6,8.0,1.26,0.0,3.31
1729951107.96,40.0,0.522,0.0,4.16,19.2,0.964,0.0,3.87,20.8,1.002,0.0,2.28,7.99,1.063,0.0,4.65
1729951108.06,40.0,0.57,0.0,3.15,19.2,0.969,0.0,2.29,20.8,1.165,0.0,2.23,7.99,1.223,0.0,3.3
1729951108.16,40.0,0.626,0.0,6.26,20.8,0.889,0.0,4.97,19.2,1.107,0.0,1.89,8.01,1.18,0.0,5.67
1729951108.26,40.0,0.678,0.0,3.67,19.2,1.033,0.0,2.73,19.2,1.193,0.0,1.55,7.99,1.484,0.0,4.08
1729951108.36,40.0,0.633,0.0,4.75,20.8,1.198,0.0,3.41,20.8,1.155,0.0,1.79,8.0,1.604,0.0,4.86
1729951108.46,40.0,0.637,0.0,4.55,20.8,1.2,0.0,4.05,19.2,1.391,0.0,1.5,8.01,1.968,0.0,4.41
1729951108.56,39.6,0.644,0.0,3.76,19.2,1.268,0.0,3.33,20.8,1.481,0.0,1.32,8.0,1.721,0.0,3.83
1729951108.66,40.5,0.638,0.0,5.87,20.8,1.162,0.0,6.51,19.2,1.192,0.0,1.507,8.0,1.509,0.0,5.49
1729951108.76,40.0,0.52,0.0,3.49,19.2,0.838,0.0,3.82,20.8,0.931,0.0,1.693,8.01,1.335,0.0,3.5
1729951108.86,40.0,0.594,0.0,3.97,19.2,1.149,0.0,4.1,19.2,0.796,0.0,1.88,8.0,1.269,0.0,3.27
1729951108.96,40.0,0.719,0.0,3.33,20.8,1.196,0.0,3.93,19.2,0.802,0.0,1.12,7.99,1.352,0.0,3.27
1729951109.06,40.0,0.737,0.0,4.23,19.2,1.169,0.0,4.31,20.8,0.9,0.0,1.685,8.01,1.52,0.0,3.64
1729951109.16,40.0,0.785,0.0,5.75,20.8,1.085,0.0,5.2,20.8,0.987,0.0,2.25,7.99,1.687,0.0,4.75
1729951109.26,40.0,0.622,0.0,3.15,19.2,0.949,0.0,4.15,20.8,0.939,0.0,3.08,8.01,1.912,0.0,3.37
1729951109.36,40.0,0.719,0.0,3.58,20.8,1.273,0.0,4.09,19.2,0.898,0.0,1.6,7.99,1.487,0.0,2.38
1729951109.46,41.6,0.715,0.0,2.83,19.2,1.2,0.0,3.92,19.2,0.816,0.0,0.9,8.0,1.23,0.0,3.21
1729951109.56,40.0,0.856,0.0,4.47,20.8,1.075,0.0,4.67,20.8,0.982,0.0,4.65,8.0,1.175,0.0,3.84
1729951109.66,40.0,0.744,0.0,3.49,19.2,0.998,0.0,3.98,19.2,1.116,0.0,4.58,9.6,1.145,0.0,3.06
1729951109.76,40.0,0.585,0.0,3.41,20.8,0.822,0.0,3.73,20.8,1.063,0.0,3.78,6.4,1.164,0.0,3.19
1729951109.86,40.0,0.69,0.0,5.52,19.2,0.671,0.0,6.01,19.2,0.816,0.0,4.03,9.6,1.135,0.0,6.34
1729951109.96,38.4,0.878,0.0,2.92,20.8,0.758,0.0,3.13,20.8,0.732,0.0,6.56,6.4,1.161,0.0,2.8
1729951110.06,40.0,0.948,0.0,2.89,20.8,0.78,0.0,3.29,19.2,0.918,0.0,3.28,9.59,1.574,0.0,1.75
1729951110.16,41.6,0.838,0.0,5.48,19.2,0.828,0.0,6.16,20.8,0.934,0.0,2.91,6.4,1.757,0.0,5.27
1729951110.26,40.0,0.574,0.0,2.39,20.8,0.658,0.0,3.14,20.8,0.749,0.0,5.49,9.6,1.509,0.0,2.78
1729951110.36,38.4,0.791,0.0,2.23,19.2,0.578,0.0,2.39,19.2,0.652,0.0,3.17,6.4,1.296,0.0,2.2
1729951110.46,40.0,0.755,0.0,2.48,20.8,0.671,0.0,2.44,20.8,0.621,0.0,2.67,8.0,1.14,0.0,2.77
1729951110.56,40.0,0.866,0.0,4.48,19.2,0.894,0.0,4.75,19.2,0.766,0.0,3.56,7.99,0.994,0.0,4.12
1729951110.66,40.0,0.719,0.0,5.48,20.8,0.909,0.0,3.47,20.8,1.087,0.0,4.93,8.0,1.066,0.0,6.04
1729951110.76,40.0,0.439,0.0,5.68,19.2,0.728,0.0,5.67,19.2,0.868,0.0,4.03,8.0,1.057,0.0,5.44
1729951110.86,40.0,0.468,0.0,5.79,19.2,0.718,0.0,5.9,19.2,0.846,0.0,5.35,8.0,1.05,0.0,5.76
1729951110.96,40.0,0.374,0.0,5.89,20.8,0.875,0.0,5.55,20.8,0.816,0.0,5.91,8.0,1.23,0.0,6.01
1729951111.06,41.6,0.487,0.0,7.57,20.8,1.013,0.0,7.09,19.2,1.125,0.0,5.18,8.01,1.483,0.0,7.22
1729951111.16,40.0,0.483,0.0,8.64,19.2,1.069,0.0,6.54,20.8,1.19,0.0,7.46,7.99,1.507,0.0,9.59
1729951111.26,38.4,0.568,0.0,7.41,20.8,0.775,0.0,7.74,19.2,0.873,0.0,7.34,8.0,1.537,0.0,7.7
1729951111.36,41.6,0.39,0.0,7.54,19.2,0.84,0.0,7.89,20.8,0.944,0.0,8.02,8.0,1.532,0.0,8.06
1729951111.46,40.0,0.545,0.0,7.78,20.8,0.798,0.0,7.09,19.2,0.926,0.0,8.19,9.6,1.482,0.0,7.9
1729951111.56,40.0,0.552,0.0,8.59,19.2,1.028,0.0,8.24,20.8,1.088,0.0,7.55,8.0,1.553,0.0,8.7
1729951111.66,40.0,0.569,0.0,11.9,19.2,1.02,0.0,8.73,19.2,1.167,0.0,8.63,8.0,1.629,0.0,12.0
1729951111.76,40.0,0.453,0.0,9.77,20.8,0.987,0.0,11.4,20.8,1.185,0.0,8.98,6.39,1.838,0.0,10.1
1729951111.86,40.0,0.417,0.0,10.1,20.8,0.858,0.0,11.0,19.2,0.971,0.0,10.9,9.61,1.834,0.0,9.67
1729951111.96,40.0,0.548,0.0,8.76,19.2,1.02,0.0,10.6,20.8,0.902,0.0,10.7,8.0,1.559,0.0,8.67
1729951112.06,40.0,0.561,0.0,6.86,19.2,1.168,0.0,8.36,19.2,1.161,0.0,10.7,8.0,1.513,0.0,7.48
1729951112.16,40.0,0.522,0.0,9.97,20.8,1.012,0.0,8.15,20.8,1.04,0.0,8.28,6.4,1.438,0.0,10.0
1729951112.26,38.4,0.469,0.0,8.08,20.8,0.809,0.0,4.74,19.2,1.004,0.0,4.52,8.01,1.361,0.0,7.81
1729951112.36,41.6,0.464,0.0,8.6,19.2,0.752,0.0,5.255,20.8,0.878,0.0,4.85,8.0,1.296,0.0,8.18
1729951112.46,40.0,0.746,0.0,8.37,20.8,0.883,0.0,5.77,19.2,0.958,0.0,5.06,9.59,1.217,0.0,8.52
1729951112.56,40.0,0.579,0.0,9.75,19.2,1.059,0.0,5.41,20.8,0.961,0.0,5.79,6.4,1.45,0.0,9.21
1729951112.66,40.0,0.587,0.0,8.55,19.2,0.943,0.0,6.37,19.2,0.893,0.0,5.22,8.0,1.529,0.0,8.57
1729951112.76,38.4,0.575,0.0,2.4,20.8,0.845,0.0,4.59,20.8,0.957,0.0,6.25,6.4,1.807,0.0,2.46
1729951112.86,41.6,0.511,0.0,2.64,20.8,0.817,0.0,4.485,19.2,0.927,0.0,4.93,9.6,1.623,0.0,2.72
1729951112.96,40.0,0.799,0.0,2.17,19.2,1.06,0.0,4.38,20.8,0.806,0.0,4.36,8.0,1.455,0.0,1.63
1729951113.06,40.0,0.612,0.0,2.41,19.2,1.02,0.0,4.48,19.2,0.863,0.0,4.43,8.0,1.383,0.0,2.75
1729951113.16,40.0,0.649,0.0,5.13,20.8,0.916,0.0,5.845,19.2,0.826,0.0,4.48,8.0,1.401,0.0,5.37
1729951113.26,40.0,0.649,0.0,2.12,19.2,0.835,0.0,7.21,20.8,0.833,0.0,7.21,6.4,1.48,0.0,2.44
1729951113.36,40.0,0.625,0.0,2.15,20.8,0.949,0.0,6.287,20.8,0.811,0.0,3.67,9.6,1.563,0.0,2.69
1729951113.46,38.4,0.801,0.0,3.29,19.2,1.185,0.0,5.363,19.2,0.993,0.0,4.36,8.01,1.675,0.0,2.32
1729951113.56,41.6,0.697,0.0,4.48,20.8,1.24,0.0,4.44,20.8,0.908,0.0,4.24,7.99,1.812,0.0,4.8
1729951113.66,40.0,0.793,0.0,3.33,19.2,1.014,0.0,6.69,19.2,0.909,0.0,6.13,6.4,1.517,0.0,2.49
1729951113.76,40.0,0.683,0.0,2.59,20.8,0.957,0.0,4.23,20.8,0.871,0.0,4.55,9.6,1.224,0.0,4.02
1729951113.86,39.9,0.595,0.0,2.39,19.2,0.807,0.0,4.22,19.2,0.844,0.0,3.34,8.0,1.07,0.0,2.55
1729951113.96,38.5,0.939,0.0,3.94,19.2,0.892,0.0,3.67,20.8,0.811,0.0,3.47,6.4,1.068,0.0,3.01
1729951114.06,40.0,0.93,0.0,5.03,20.8,0.909,0.0,4.23,19.2,0.969,0.0,4.59,8.01,1.082,0.0,5.21
1729951114.16,41.6,0.995,0.0,4.14,20.8,1.03,0.0,6.22,20.8,0.986,0.0,5.81,7.99,1.062,0.0,2.88
1729951114.26,40.0,0.914,0.0,2.35,20.8,1.154,0.0,3.89,19.2,1.205,0.0,4.0,8.0,1.409,0.0,5.01
1729951114.36,38.4,0.79,0.0,2.585,19.2,0.911,0.0,3.71,20.8,0.988,0.0,3.2,8.0,1.52,0.0,3.13
1729951114.46,40.0,1.035,0.0,2.82,20.8,0.984,0.0,3.67,19.2,0.947,0.0,3.79,9.6,1.575,0.0,2.93
1729951114.56,41.6,0.821,0.0,6.02,19.2,0.978,0.0,3.25,20.8,0.886,0.0,2.46,6.4,1.409,0.0,5.82
1729951114.66,38.4,0.994,0.0,2.71,20.8,1.007,0.0,6.87,19.2,0.972,0.0,5.82,8.01,1.291,0.0,2.84
1729951114.76,40.0,0.836,0.0,4.44,19.2,0.915,0.0,3.86,20.8,1.065,0.0,4.2,7.99,1.188,0.0,5.48
1729951114.86,40.0,0.699,0.0,4.27,20.8,0.897,0.0,3.91,20.8,0.996,0.0,3.23,8.0,1.309,0.0,3.13
1729951114.96,38.4,0.485,0.0,4.1,19.2,0.967,0.0,4.79,19.2,1.02,0.0,4.99,8.0,1.382,0.0,3.22
1729951115.06,41.6,0.489,0.0,3.96,19.2,1.037,0.0,5.31,19.2,0.939,0.0,5.13,8.0,1.423,0.0,2.86
1729951115.16,40.0,0.498,0.0,2.61,20.8,1.014,0.0,4.76,20.8,0.995,0.0,4.89,8.01,1.483,0.0,0.953
1729951115.26,40.0,0.541,0.0,4.715,20.8,0.963,0.0,3.73,19.2,1.136,0.0,4.49,7.99,1.646,0.0,5.31
1729951115.36,41.6,0.506,0.0,6.82,19.2,0.925,0.0,4.31,20.8,1.071,0.0,3.89,9.6,1.682,0.0,2.36
1729951115.46,40.0,0.474,0.0,2.4,19.2,0.84,0.0,4.43,19.2,0.909,0.0,4.6,8.0,1.437,0.0,2.4
1729951115.56,40.0,0.539,0.0,3.25,20.8,0.922,0.0,4.26,20.8,0.72,0.0,3.98,6.41,1.188,0.0,2.62
1729951115.66,40.0,0.509,0.0,2.09,19.2,1.138,0.0,4.17,19.2,1.063,0.0,4.62,9.58,1.12,0.0,1.19
1729951115.76,38.4,0.441,0.0,4.345,20.7,1.045,0.0,3.93,20.8,1.096,0.0,4.27,6.41,1.084,0.0,5.04
1729951115.86,41.6,0.49,0.0,6.6,19.2,0.997,0.0,6.52,19.2,0.997,0.0,4.34,9.59,1.003,0.0,0.977
1729951115.96,40.0,0.389,0.0,4.165,20.8,0.869,0.0,3.75,20.8,0.899,0.0,3.89,7.99,1.066,0.0,2.65
1729951116.06,40.0,0.489,0.0,1.73,19.2,0.992,0.0,3.77,19.2,0.812,0.0,4.45,8.01,1.219,0.0,2.24
1729951116.16,40.0,0.782,0.0,1.55,20.8,1.129,0.0,2.61,20.8,1.166,0.0,3.32,8.0,1.57,0.0,2.47
1729951116.26,38.5,0.657,0.0,1.56,19.2,1.051,0.0,3.29,19.2,1.205,0.0,3.31,6.4,1.286,0.0,7.55
1729951116.36,41.5,0.577,0.0,7.32,20.8,0.894,0.0,8.15,20.8,0.937,0.0,7.54,9.61,1.048,0.0,1.98
1729951116.46,40.0,0.417,0.0,1.89,20.8,0.657,0.0,3.56,19.2,0.72,0.0,3.93,7.99,0.878,0.0,3.64
1729951116.56,40.0,0.57,0.0,1.58,19.2,0.939,0.0,3.64,20.8,0.569,0.0,3.75,8.0,0.814,0.0,2.17
1729951116.66,39.9,0.837,0.0,1.71,19.2,0.897,0.0,2.63,19.2,0.76,0.0,2.71,8.0,1.12,0.0,4.98
1729951116.76,38.4,0.628,0.0,2.78,20.8,0.964,0.0,4.13,20.8,0.914,0.0,4.52,6.4,1.192,0.0,10.2
1729951116.86,41.6,0.579,0.0,10.3,19.2,0.848,0.0,11.2,19.2,0.995,0.0,10.3,9.6,1.374,0.0,7.24
1729951116.96,40.0,0.518,0.0,7.21,20.8,0.677,0.0,7.89,20.8,0.726,0.0,7.09,8.0,1.475,0.0,6.66
1729951117.06,40.0,0.562,0.0,6.37,19.2,0.873,0.0,7.08,19.2,0.653,0.0,7.03,8.0,1.429,0.0,6.39
1729951117.16,38.4,0.809,0.0,6.54,19.2,0.962,0.0,7.03,19.2,0.889,0.0,7.43,6.4,1.584,0.0,7.64
1729951117.26,41.5,0.648,0.0,7.43,20.8,0.853,0.0,7.43,20.8,0.911,0.0,7.11,8.0,1.653,0.0,10.6
1729951117.36,40.1,0.709,0.0,10.6,20.8,0.824,0.0,10.6,19.2,0.675,0.0,10.8,9.6,1.752,0.0,8.92
1729951117.46,40.0,0.565,0.0,9.23,19.2,0.81,0.0,9.27,20.8,0.705,0.0,8.88,8.0,1.791,0.0,8.54
1729951117.56,38.4,0.661,0.0,9.9,20.8,0.907,0.0,9.55,20.8,0.698,0.0,9.78,6.4,1.828,0.0,8.465
1729951117.66,39.9,0.754,0.0,9.03,19.2,1.066,0.0,8.94,19.2,0.736,0.0,9.52,9.6,1.876,0.0,8.39
1729951117.76,41.6,0.717,0.0,9.63,19.2,0.98,0.0,10.1,20.8,0.78,0.0,10.1,6.4,2.084,0.0,8.33
1729951117.86,38.4,0.795,0.0,9.62,20.8,0.927,0.0,10.5,19.2,0.881,0.0,10.8,9.6,2.116,0.0,8.4
1729951117.96,41.6,0.598,0.0,9.27,20.8,0.772,0.0,10.5,20.8,0.812,0.0,10.6,6.4,1.805,0.0,8.21
1729951118.06,38.4,0.593,0.0,8.78,19.2,0.771,0.0,10.4,19.2,0.699,0.0,10.4,8.0,1.449,0.0,7.36
1729951118.16,40.0,0.701,0.0,7.41,19.2,0.655,0.0,7.16,20.8,0.696,0.0,7.16,7.99,1.283,0.0,6.51
1729951118.26,40.0,0.726,0.0,7.51,20.8,0.774,0.0,4.59,19.2,0.68,0.0,5.21,8.0,1.291,0.0,7.08
1729951118.36,40.0,0.713,0.0,9.0,20.8,0.745,0.0,5.25,20.8,0.69,0.0,5.33,7.99,1.314,0.0,8.92
1729951118.46,40.1,0.635,0.0,10.0,19.2,0.655,0.0,3.49,19.2,0.739,0.0,3.77,8.0,1.282,0.0,9.02
1729951118.56,39.9,0.757,0.0,7.6,20.8,0.628,0.0,3.39,20.8,0.643,0.0,3.81,8.01,1.311,0.0,9.12
1729951118.66,40.1,0.876,0.0,1.95,19.2,0.806,0.0,3.83,19.2,0.797,0.0,3.69,7.99,1.468,0.0,7.42
1729951118.76,39.9,0.889,0.0,3.46,20.8,0.854,0.0,4.83,20.8,0.943,0.0,5.06,8.0,1.469,0.0,1.28
1729951118.86,40.0,0.801,0.0,2.14,19.2,0.812,0.0,3.19,19.2,0.924,0.0,3.16,8.0,1.281,0.0,1.95
1729951118.96,40.0,0.583,0.0,1.63,20.8,0.716,0.0,4.32,20.8,0.771,0.0,3.59,8.0,1.106,0.0,1.15
1729951119.06,40.0,0.993,0.0,1.75,19.2,0.698,0.0,2.55,19.2,0.745,0.0,2.15,8.0,1.139,0.0,1.955
1729951119.16,40.1,0.767,0.0,1.95,20.8,0.873,0.0,3.43,20.8,0.973,0.0,3.65,8.0,1.066,0.0,2.76
1729951119.26,38.4,0.627,0.0,3.47,19.2,0.859,0.0,4.85,19.2,0.953,0.0,4.64,8.0,1.118,0.0,1.72
1729951119.36,41.6,0.465,0.0,0.99,20.8,0.792,0.0,1.95,20.8,0.953,0.0,1.67,8.0,1.115,0.0,1.91
1729951119.46,41.5,0.475,0.0,1.11,19.2,0.776,0.0,2.61,19.2,0.882,0.0,3.06,8.0,1.269,0.0,1.7
1729951119.56,38.4,0.478,0.0,1.33,20.8,0.707,0.0,0.992,20.8,0.816,0.0,1.51,8.01,1.293,0.0,1.74
1729951119.66,40.0,0.596,0.0,0.997,19.2,0.895,0.0,2.59,19.2,0.977,0.0,2.46,8.0,1.371,0.0,1.78
1729951119.76,40.0,0.425,0.0,2.41,20.8,0.846,0.0,2.42,20.8,1.008,0.0,2.66,8.0,1.276,0.0,2.08
1729951119.86,41.6,0.47,0.0,2.03,19.2,0.835,0.0,2.39,19.2,1.007,0.0,2.44,7.98,1.202,0.0,2.38
1729951119.96,38.3,0.52,0.0,2.07,20.8,0.722,0.0,2.18,20.8,0.862,0.0,2.11,8.0,1.084,0.0,1.695
1729951120.06,41.6,0.486,0.0,1.55,19.2,0.597,0.0,1.76,19.2,0.789,0.0,1.42,9.6,0.977,0.0,1.01
1729951120.16,40.0,0.442,0.0,1.77,20.8,0.735,0.0,2.35,20.8,0.752,0.0,2.1,6.4,1.111,0.0,1.34
1729951120.26,40.0,0.427,0.0,2.91,19.2,0.753,0.0,1.89,19.2,0.94,0.0,1.58,9.6,1.201,0.0,1.47
1729951120.36,40.1,0.386,0.0,1.08,20.8,0.794,0.0,1.89,20.8,0.963,0.0,2.53,8.0,1.379,0.0,1.75
1729951120.46,40.0,0.614,0.0,2.8,19.2,0.827,0.0,2.62,19.2,1.051,0.0,2.08,8.0,1.694,0.0,1.73
1729951120.56,39.9,0.431,0.0,1.73,20.8,0.72,0.0,1.28,20.8,0.849,0.0,1.81,8.0,1.288,0.0,1.31
1729951120.66,40.0,0.564,0.0,2.01,19.2,0.875,0.0,2.79,19.2,0.812,0.0,2.64,8.0,1.18,0.0,2.12
1729951120.76,40.0,0.537,0.0,2.42,20.8,0.862,0.0,2.63,20.8,1.041,0.0,2.34,8.0,1.019,0.0,1.49
1729951120.86,40.0,0.557,0.0,1.79,20.8,0.824,0.0,2.23,19.2,1.009,0.0,2.48,8.0,1.068,0.0,1.87
1729951120.96,40.0,0.72,0.0,3.38,19.2,0.882,0.0,2.95,20.8,0.935,0.0,2.33,6.41,1.106,0.0,1.74
1729951121.06,40.0,0.655,0.0,2.43,19.2,0.809,0.0,2.44,19.2,0.797,0.0,2.18,9.59,1.081,0.0,1.09
1729951121.16,40.0,0.72,0.0,2.8,20.8,1.27,0.0,2.82,20.8,1.106,0.0,2.67,8.0,1.23,0.0,1.13
1729951121.26,40.0,0.616,0.0,3.51,20.8,1.121,0.0,3.34,19.2,1.182,0.0,3.16,8.01,1.59,0.0,1.45
1729951121.36,40.0,0.587,0.0,2.14,19.2,1.078,0.0,3.18,20.8,1.216,0.0,3.5,6.4,1.336,0.0,1.69
1729951121.46,40.0,0.654,0.0,3.7,20.8,0.937,0.0,3.57,19.2,1.007,0.0,3.26,9.6,1.104,0.0,1.55
1729951121.56,40.0,0.586,0.0,1.88,19.2,0.793,0.0,2.61,20.8,0.867,0.0,2.6,6.4,1.238,0.0,1.27
1729951121.66,40.0,0.652,0.0,2.44,19.2,1.129,0.0,2.6,19.2,0.738,0.0,2.055,9.61,1.116,0.0,1.04
1729951121.76,40.1,0.718,0.0,1.81,20.8,1.124,0.0,1.59,19.2,0.677,0.0,1.51,7.99,1.184,0.0,0.978
1729951121.86,40.0,0.73,0.0,1.97,19.2,0.939,0.0,2.98,20.8,0.75,0.0,2.61,8.0,1.23,0.0,1.21
1729951121.96,40.0,0.72,0.0,2.3,20.8,0.937,0.0,1.3,20.8,0.809,0.0,1.87,6.41,1.558,0.0,0.782
1729951122.06,38.4,0.769,0.0,2.39,19.2,0.824,0.0,2.52,19.2,0.907,0.0,2.66,7.99,1.846,0.0,0.933
1729951122.16,41.6,0.784,0.0,2.41,20.8,1.156,0.0,1.24,20.8,0.942,0.0,2.623,9.6,1.47,0.0,1.64
1729951122.26,38.4,0.709,0.0,2.85,19.2,1.051,0.0,2.63,19.2,0.843,0.0,2.587,6.4,1.232,0.0,0.848
1729951122.36,39.9,0.767,0.0,2.1,20.8,0.99,0.0,0.781,20.8,0.904,0.0,2.55,8.0,1.025,0.0,0.82
1729951122.46,40.1,0.607,0.0,1.8,19.2,0.724,0.0,2.26,19.2,0.904,0.0,2.2,8.0,0.95,0.0,0.771
1729951122.56,40.0,0.681,0.0,2.82,20.8,0.866,0.0,2.96,20.8,0.837,0.0,1.56,8.0,1.063,0.0,0.752
1729951122.66,40.0,0.749,0.0,5.44,19.2,0.712,0.0,5.17,19.2,0.931,0.0,3.03,8.01,1.019,0.0,4.4
1729951122.76,40.0,0.671,0.0,2.86,20.8,0.75,0.0,3.81,20.8,0.815,0.0,5.24,8.0,1.069,0.0,3.22
1729951122.86,40.0,0.772,0.0,5.01,19.2,0.811,0.0,5.91,19.2,0.893,0.0,2.99,7.99,1.268,0.0,2.17
1729951122.96,40.0,0.705,0.0,6.04,20.8,0.719,0.0,6.35,20.8,0.94,0.0,4.72,8.0,1.52,0.0,2.81
1729951123.06,40.0,0.68,0.0,8.77,19.2,0.68,0.0,8.28,19.2,1.032,0.0,5.56,8.0,1.446,0.0,3.77
1729951123.16,40.0,0.807,0.0,7.57,20.8,0.596,0.0,7.18,20.8,0.814,0.0,8.53,7.99,1.394,0.0,7.33
1729951123.26,40.0,0.711,0.0,6.28,20.8,0.674,0.0,6.48,19.2,0.771,0.0,7.83,8.01,1.351,0.0,3.59
1729951123.36,38.4,0.831,0.0,7.55,19.2,0.823,0.0,7.62,19.2,1.023,0.0,7.66,8.0,1.448,0.0,1.6
1729951123.46,40.0,0.47,0.0,8.2,19.2,0.824,0.0,8.38,19.2,1.009,0.0,7.66,8.0,1.537,0.0,3.28
1729951123.56,41.6,0.644,0.0,10.6,20.8,0.82,0.0,9.98,20.8,0.918,0.0,8.52,8.0,1.557,0.0,4.98
