Time,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay
1729951192.56,19.2,1.446,0.0,3.13,19.2,1.694,0.0,6.12,19.2,0.816,0.0,4.04,8.01,1.632,0.0,5.45
1729951192.66,20.8,1.103,0.0,2.23,19.2,1.672,0.0,5.42,20.8,0.822,0.0,4.135,8.0,1.777,0.0,2.35
1729951192.76,19.2,0.936,0.0,3.11,20.8,1.619,0.0,6.24,19.2,1.01,0.0,4.23,8.0,1.868,0.0,2.53
1729951192.86,20.8,1.208,0.0,1.85,20.8,1.675,0.0,5.01,20.8,1.014,0.0,3.67,7.99,2.177,0.0,2.78
1729951192.96,19.2,1.101,0.0,3.64,20.8,1.465,0.0,6.18,19.2,0.946,0.0,3.4,8.0,2.424,0.0,1.66
1729951193.06,20.8,1.149,0.0,2.89,19.2,2.015,0.0,5.49,20.8,1.034,0.0,3.37,7.99,2.712,0.0,1.935
1729951193.16,20.8,1.036,0.0,2.02,20.8,1.743,0.0,8.2,19.2,0.987,0.0,4.895,8.01,2.831,0.0,2.21
1729951193.26,19.2,0.924,0.0,2.38,19.2,1.754,0.0,6.89,20.8,1.089,0.0,6.42,6.39,2.296,0.0,2.5
1729951193.36,20.8,0.868,0.0,1.86,20.8,1.537,0.0,3.61,19.2,0.958,0.0,4.995,9.61,2.133,0.0,2.58
1729951193.46,19.2,0.939,0.0,2.63,19.2,1.522,0.0,4.71,20.8,0.872,0.0,3.57,6.39,1.812,0.0,2.33
1729951193.56,20.8,1.062,0.0,1.96,20.8,1.626,0.0,3.49,19.2,0.745,0.0,3.95,8.01,2.215,0.0,1.965
1729951193.66,19.2,1.072,0.0,3.02,19.2,1.634,0.0,10.7,20.8,0.943,0.0,4.16,7.99,2.359,0.0,1.6
1729951193.76,20.8,0.916,0.0,1.7,20.8,1.679,0.0,6.99,19.2,1.143,0.0,5.27,8.0,2.431,0.0,2.95
1729951193.86,19.2,0.953,0.0,2.23,19.2,1.845,0.0,5.08,20.8,1.107,0.0,3.84,8.0,2.717,0.0,3.19
1729951193.96,20.8,0.921,0.0,1.82,20.8,1.554,0.0,6.06,19.2,1.034,0.0,2.77,8.01,2.895,0.0,5.125
1729951194.06,19.2,1.221,0.0,2.09,19.2,1.45,0.0,2.81,20.8,0.924,0.0,4.06,9.59,3.316,0.0,7.06
1729951194.16,20.8,1.11,0.0,2.02,20.8,1.639,0.0,9.38,19.2,0.935,0.0,3.45,8.0,3.134,0.0,5.42
1729951194.26,19.2,1.03,0.0,0.853,19.2,1.721,0.0,7.94,20.8,1.18,0.0,4.99,8.0,2.833,0.0,5.68
1729951194.36,20.8,0.82,0.0,1.0,20.8,1.812,0.0,5.93,20.8,1.108,0.0,4.17,8.0,2.821,0.0,5.94
1729951194.46,19.2,1.254,0.0,2.04,19.2,1.819,0.0,5.19,19.2,1.015,0.0,2.89,8.01,2.451,0.0,6.64
1729951194.56,20.8,1.023,0.0,1.84,20.8,1.749,0.0,3.62,19.2,0.96,0.0,4.76,8.0,2.552,0.0,8.08
1729951194.66,19.2,1.187,0.0,4.25,19.2,1.782,0.0,4.03,20.8,0.836,0.0,4.26,8.0,2.513,0.0,10.4
1729951194.76,20.8,1.233,0.0,4.67,20.8,1.964,0.0,2.21,19.2,0.993,0.0,5.01,7.99,2.695,0.0,13.7
1729951194.86,19.2,1.144,0.0,5.34,19.2,2.002,0.0,6.08,20.8,1.225,0.0,4.46,8.0,2.624,0.0,12.8
1729951194.96,20.8,1.408,0.0,4.84,20.8,1.76,0.0,5.44,19.2,0.952,0.0,4.59,8.0,2.704,0.0,12.1
1729951195.06,19.2,1.049,0.0,5.04,19.2,1.531,0.0,8.0,20.8,0.854,0.0,5.35,8.0,2.635,0.0,12.2
1729951195.16,20.8,1.14,0.0,6.45,20.8,1.588,0.0,8.48,20.8,0.698,0.0,5.12,8.01,2.758,0.0,2.54
1729951195.26,19.2,1.048,0.0,7.41,19.2,2.06,0.0,5.81,19.2,0.91,0.0,5.86,7.99,2.805,0.0,2.45
1729951195.36,19.2,1.103,0.0,7.34,19.2,1.904,0.0,8.855,20.8,0.827,0.0,5.08,8.01,3.048,0.0,2.24
1729951195.46,20.8,1.19,0.0,10.4,20.8,1.8,0.0,11.9,19.2,0.811,0.0,5.08,7.99,3.121,0.0,1.65
1729951195.56,19.2,1.087,0.0,10.0,19.2,1.638,0.0,8.87,19.2,0.831,0.0,6.45,8.0,3.284,0.0,2.4
1729951195.66,20.8,1.172,0.0,7.6,20.9,1.579,0.0,12.935,20.8,0.753,0.0,5.41,8.0,3.357,0.0,2.33
1729951195.76,19.2,1.118,0.0,1.17,19.2,2.107,0.0,17.0,20.8,0.917,0.0,8.43,8.01,3.149,0.0,2.56
1729951195.86,20.8,1.017,0.0,2.71,20.8,1.799,0.0,11.005,19.2,0.883,0.0,4.88,7.99,2.82,0.0,2.3
1729951195.96,19.2,1.002,0.0,3.52,19.2,1.611,0.0,5.01,20.8,0.819,0.0,4.54,8.0,2.562,0.0,1.45
1729951196.06,20.8,0.952,0.0,2.33,20.8,1.536,0.0,8.355,19.2,0.826,0.0,4.78,8.0,2.251,0.0,2.22
1729951196.16,19.2,1.002,0.0,3.05,19.2,1.538,0.0,11.7,20.8,0.757,0.0,6.29,6.4,2.034,0.0,2.23
1729951196.26,20.8,1.049,0.0,1.55,20.8,1.772,0.0,9.21,19.2,0.718,0.0,5.79,9.6,2.182,0.0,2.22
1729951196.36,19.2,1.076,0.0,2.61,19.1,1.762,0.0,11.0,20.8,0.755,0.0,5.78,8.01,2.235,0.0,3.03
1729951196.46,20.8,1.113,0.0,3.44,20.9,1.484,0.0,12.7,19.2,0.807,0.0,6.5,7.99,2.42,0.0,1.97
1729951196.56,19.2,1.173,0.0,3.05,19.2,1.594,0.0,12.8,19.2,0.904,0.0,7.41,7.99,2.821,0.0,2.38
1729951196.66,20.8,1.025,0.0,2.11,19.2,1.255,0.0,13.0,20.8,0.819,0.0,6.76,6.41,2.755,0.0,1.53
1729951196.76,19.2,1.088,0.0,2.19,20.8,1.836,0.0,15.6,20.8,0.814,0.0,8.14,9.6,3.283,0.0,2.74
1729951196.86,20.8,0.972,0.0,2.79,19.2,1.243,0.0,16.8,19.2,0.952,0.0,8.27,8.0,3.461,0.0,2.82
1729951196.96,19.2,1.165,0.0,1.01,20.8,1.705,0.0,19.7,19.2,1.007,0.0,9.45,8.0,3.622,0.0,3.04
1729951197.06,19.2,0.948,0.0,1.85,20.8,1.538,0.0,21.4,20.8,1.182,0.0,9.23,8.01,3.67,0.0,3.91
1729951197.16,20.8,0.937,0.0,1.37,19.2,1.556,0.0,3.39,20.8,0.944,0.0,10.2,6.39,3.438,0.0,1.75
1729951197.26,20.8,0.982,0.0,2.2,20.8,1.483,0.0,3.22,19.2,0.855,0.0,11.4,9.6,4.006,0.0,3.32
1729951197.36,19.2,0.838,0.0,3.17,20.8,1.311,0.0,3.05,19.2,0.989,0.0,7.94,8.01,3.883,0.0,5.51
1729951197.46,20.8,1.034,0.0,1.42,19.2,1.658,0.0,3.175,20.8,0.828,0.0,3.81,7.99,3.621,0.0,2.32
1729951197.56,19.2,0.916,0.0,2.1,20.8,1.144,0.0,3.3,20.8,0.887,0.0,5.65,6.39,3.104,0.0,2.61
1729951197.66,20.8,0.861,0.0,1.14,19.2,1.126,0.0,2.27,19.2,0.755,0.0,4.14,9.6,2.817,0.0,1.62
1729951197.76,19.2,0.801,0.0,1.91,20.8,1.154,0.0,2.56,19.2,0.648,0.0,4.8,6.4,2.67,0.0,3.7
1729951197.86,20.8,0.732,0.0,1.07,19.2,1.327,0.0,3.76,20.8,0.849,0.0,4.33,8.01,2.488,0.0,3.35
1729951197.96,19.2,0.757,0.0,1.65,20.8,1.458,0.0,1.82,19.2,0.835,0.0,4.35,8.0,2.396,0.0,2.37
1729951198.06,20.8,0.928,0.0,4.42,19.2,1.285,0.0,4.57,20.8,0.946,0.0,5.77,7.99,2.327,0.0,2.61
1729951198.16,19.2,0.895,0.0,1.45,20.8,1.604,0.0,6.14,19.2,1.025,0.0,5.18,8.0,2.462,0.0,1.63
1729951198.26,20.8,1.061,0.0,1.49,19.2,1.395,0.0,5.41,20.8,0.957,0.0,5.46,8.0,2.668,0.0,2.75
1729951198.36,19.2,1.076,0.0,0.925,20.8,1.746,0.0,6.59,20.8,1.157,0.0,5.28,9.61,2.697,0.0,2.87
1729951198.46,20.8,0.947,0.0,3.55,19.2,1.692,0.0,4.17,19.2,1.222,0.0,5.0,8.0,2.225,0.0,2.01
1729951198.56,20.8,1.158,0.0,1.08,20.8,1.253,0.0,7.93,19.2,1.116,0.0,5.2,8.01,1.957,0.0,2.46
1729951198.66,19.2,1.003,0.0,1.38,19.2,1.426,0.0,3.68,20.8,0.877,0.0,4.08,8.0,1.8,0.0,1.48
1729951198.76,20.8,0.953,0.0,2.34,20.8,1.29,0.0,5.37,19.2,0.803,0.0,4.32,7.99,1.798,0.0,2.34
1729951198.86,19.2,1.125,0.0,2.23,19.2,1.941,0.0,5.08,20.8,0.959,0.0,4.42,8.0,2.387,0.0,1.7
1729951198.96,20.8,1.261,0.0,3.25,20.8,1.763,0.0,4.91,19.2,1.149,0.0,3.78,8.0,2.385,0.0,4.43
1729951199.06,19.2,1.253,0.0,1.37,19.2,1.472,0.0,8.77,20.8,0.997,0.0,5.02,8.0,2.342,0.0,2.79
1729951199.16,20.8,1.046,0.0,2.49,20.8,1.289,0.0,3.4,19.2,0.708,0.0,3.52,8.0,2.412,0.0,1.53
1729951199.26,19.2,1.041,0.0,1.89,19.2,1.418,0.0,5.96,20.8,0.675,0.0,3.71,8.0,1.961,0.0,2.72
1729951199.36,20.8,0.932,0.0,2.18,20.8,1.691,0.0,4.1,19.2,0.708,0.0,4.08,8.0,1.627,0.0,3.17
1729951199.46,19.2,0.823,0.0,2.33,19.2,1.638,0.0,5.49,20.8,0.811,0.0,3.76,8.0,1.598,0.0,4.53
1729951199.56,20.8,0.982,0.0,1.64,20.8,1.51,0.0,5.69,19.2,0.733,0.0,4.42,8.0,1.886,0.0,3.92
1729951199.66,19.2,0.951,0.0,2.53,19.2,1.552,0.0,3.9,20.8,0.699,0.0,3.76,8.01,2.114,0.0,2.59
1729951199.76,20.8,0.99,0.0,1.95,20.8,1.479,0.0,5.36,20.8,0.615,0.0,3.28,6.4,2.427,0.0,3.46
1729951199.86,19.2,1.032,0.0,4.15,19.2,1.854,0.0,2.68,19.2,0.7,0.0,3.81,8.0,2.543,0.0,6.04
1729951199.96,20.8,0.892,0.0,2.28,20.8,1.794,0.0,4.07,19.2,0.882,0.0,3.25,7.99,2.95,0.0,4.11
1729951200.06,19.2,1.068,0.0,1.31,19.2,1.639,0.0,5.1,20.8,0.887,0.0,3.77,8.0,3.069,0.0,2.9
1729951200.16,20.8,1.043,0.0,1.37,20.8,1.345,0.0,3.76,20.8,0.837,0.0,2.99,8.01,2.758,0.0,2.77
1729951200.26,19.2,0.872,0.0,1.05,19.2,1.278,0.0,4.22,19.2,0.662,0.0,3.51,8.0,2.831,0.0,3.53
1729951200.36,20.8,0.917,0.0,5.47,20.8,1.64,0.0,2.89,19.2,0.722,0.0,4.16,8.0,2.679,0.0,11.6
1729951200.46,19.2,0.858,0.0,2.84,19.2,1.475,0.0,3.74,20.8,0.908,0.0,3.11,7.99,2.598,0.0,6.51
1729951200.56,19.2,0.97,0.0,3.32,19.2,1.539,0.0,1.83,19.2,0.845,0.0,3.64,8.0,2.716,0.0,6.66
1729951200.66,20.8,1.056,0.0,4.65,20.8,1.294,0.0,3.95,20.8,0.84,0.0,3.95,8.01,2.836,0.0,8.88
1729951200.76,19.2,0.99,0.0,4.71,19.2,1.485,0.0,2.62,19.2,0.793,0.0,3.76,7.99,2.73,0.0,10.6
1729951200.86,20.8,0.822,0.0,5.83,20.8,1.86,0.0,3.16,20.8,0.674,0.0,4.23,8.0,2.543,0.0,13.9
1729951200.96,19.2,0.768,0.0,5.91,19.2,1.6,0.0,4.74,19.2,0.935,0.0,4.28,8.0,2.41,0.0,14.2
1729951201.06,20.8,0.948,0.0,5.9,20.8,1.554,0.0,2.27,20.8,0.862,0.0,3.72,8.0,2.366,0.0,13.3
1729951201.16,19.2,0.98,0.0,6.46,19.2,1.36,0.0,3.8,20.8,0.871,0.0,4.15,8.02,2.418,0.0,9.98
1729951201.26,20.8,1.243,0.0,7.97,20.8,1.632,0.0,3.95,19.2,0.85,0.0,3.95,7.99,2.549,0.0,13.6
1729951201.36,19.2,0.798,0.0,9.18,19.2,1.315,0.0,8.91,19.2,0.972,0.0,6.19,8.0,2.674,0.0,2.38
1729951201.46,20.8,0.686,0.0,8.84,20.8,1.241,0.0,10.2,20.8,1.06,0.0,6.53,8.01,2.708,0.0,2.68
1729951201.56,19.2,0.763,0.0,7.08,20.8,1.222,0.0,7.72,20.8,1.041,0.0,5.5,8.0,2.701,0.0,1.53
1729951201.66,20.8,0.771,0.0,1.86,19.2,1.188,0.0,7.11,19.2,0.936,0.0,4.79,7.99,2.855,0.0,2.51
1729951201.76,19.2,1.025,0.0,1.39,20.8,1.299,0.0,5.38,19.2,0.902,0.0,4.44,8.0,3.075,0.0,2.44
1729951201.86,20.8,0.857,0.0,2.21,19.2,1.215,0.0,8.03,20.8,0.947,0.0,5.32,8.0,2.821,0.0,2.7
1729951201.96,20.8,0.804,0.0,1.55,20.8,1.182,0.0,12.9,19.2,0.985,0.0,7.6,8.0,2.44,0.0,2.69
1729951202.06,19.2,0.687,0.0,2.88,19.2,1.074,0.0,10.2,20.8,0.946,0.0,6.38,8.0,2.12,0.0,1.51
1729951202.16,20.8,0.743,0.0,2.03,20.8,1.022,0.0,8.38,19.2,0.797,0.0,5.2,8.0,1.992,0.0,2.58
1729951202.26,19.2,1.138,0.0,2.57,19.2,1.612,0.0,11.0,19.2,0.845,0.0,6.4,7.99,2.383,0.0,3.02
1729951202.36,20.8,0.921,0.0,2.81,20.8,1.403,0.0,12.8,20.8,0.922,0.0,9.03,8.0,2.398,0.0,3.49
1729951202.46,19.2,0.846,0.0,2.43,19.2,1.638,0.0,16.5,20.8,1.002,0.0,8.84,8.0,2.467,0.0,4.54
1729951202.56,20.8,0.792,0.0,2.8,20.8,1.353,0.0,15.7,19.2,0.925,0.0,8.22,9.6,2.403,0.0,2.68
1729951202.66,19.2,0.927,0.0,2.7,19.2,1.385,0.0,15.2,19.2,0.862,0.0,7.95,8.0,2.612,0.0,4.26
1729951202.76,20.8,1.265,0.0,1.3,20.8,1.878,0.0,19.3,20.8,0.924,0.0,8.47,8.0,3.191,0.0,2.93
1729951202.86,19.2,1.104,0.0,1.82,19.2,1.644,0.0,18.7,20.8,0.924,0.0,12.2,8.0,3.295,0.0,2.99
1729951202.96,20.8,0.925,0.0,1.66,20.8,1.672,0.0,1.72,19.2,1.0,0.0,9.79,8.01,3.295,0.0,4.76
1729951203.06,19.2,0.871,0.0,2.52,19.2,1.587,0.0,9.51,19.2,0.976,0.0,10.7,8.0,3.271,0.0,2.28
1729951203.16,20.8,0.822,0.0,2.17,20.8,1.382,0.0,4.6,20.8,0.857,0.0,9.91,8.0,3.153,0.0,3.47
1729951203.26,19.2,0.956,0.0,2.14,19.2,1.715,0.0,3.97,19.2,0.786,0.0,8.22,6.4,3.583,0.0,2.34
1729951203.36,20.8,0.901,0.0,2.67,20.8,1.673,0.0,7.38,20.8,0.69,0.0,8.77,9.6,3.362,0.0,2.97
1729951203.46,19.2,0.821,0.0,1.75,19.2,1.745,0.0,2.17,19.2,0.581,0.0,3.45,8.01,3.163,0.0,3.13
1729951203.56,20.8,0.618,0.0,2.27,20.8,1.374,0.0,3.08,20.8,0.691,0.0,4.45,8.0,2.732,0.0,2.2
1729951203.66,19.2,0.806,0.0,1.85,19.2,1.214,0.0,2.3,20.8,0.625,0.0,4.71,8.0,2.384,0.0,2.18
1729951203.76,20.8,0.774,0.0,1.91,20.8,1.412,0.0,3.95,19.2,0.732,0.0,4.9,8.0,2.462,0.0,1.48
1729951203.86,19.2,0.837,0.0,2.035,19.2,1.41,0.0,5.85,20.8,0.851,0.0,7.05,7.99,2.286,0.0,2.64
1729951203.96,20.8,0.849,0.0,2.16,20.8,1.405,0.0,3.51,19.2,0.688,0.0,4.49,8.01,2.18,0.0,2.74
1729951204.06,19.2,0.873,0.0,1.58,19.2,1.507,0.0,3.84,20.8,0.761,0.0,5.09,8.0,2.156,0.0,2.67
1729951204.16,20.8,1.025,0.0,1.46,20.8,1.54,0.0,2.87,19.2,0.739,0.0,5.37,7.99,2.239,0.0,3.11
1729951204.26,19.2,1.151,0.0,1.78,19.2,1.556,0.0,3.9,20.8,0.902,0.0,5.52,8.0,2.514,0.0,1.76
1729951204.36,20.8,1.16,0.0,2.12,20.8,1.635,0.0,13.5,19.2,0.772,0.0,8.22,8.0,2.569,0.0,3.47
1729951204.46,19.2,1.091,0.0,2.46,19.2,2.029,0.0,4.19,20.8,1.02,0.0,5.07,8.01,2.224,0.0,2.35
1729951204.56,20.8,0.97,0.0,2.9,20.8,1.793,0.0,3.75,19.2,0.986,0.0,5.58,7.99,2.419,0.0,3.03
1729951204.66,19.2,1.344,0.0,2.21,19.2,2.12,0.0,4.35,20.8,0.988,0.0,5.44,8.01,2.164,0.0,3.31
1729951204.76,20.8,1.368,0.0,2.65,20.8,1.968,0.0,6.48,19.2,1.079,0.0,5.64,6.41,2.456,0.0,2.8
1729951204.86,19.2,1.424,0.0,2.86,19.2,2.102,0.0,8.59,20.8,1.005,0.0,7.09,9.58,2.542,0.0,5.29
1729951204.96,20.8,1.177,0.0,3.07,20.8,2.26,0.0,5.08,19.2,0.897,0.0,5.06,8.0,2.749,0.0,1.81
1729951205.06,19.2,1.201,0.0,2.92,19.2,2.199,0.0,4.72,20.8,1.063,0.0,5.13,6.4,3.073,0.0,3.88
1729951205.16,20.8,1.474,0.0,2.95,20.8,2.538,0.0,3.79,19.2,1.0,0.0,4.36,9.6,2.684,0.0,5.8
1729951205.26,19.2,1.383,0.0,3.53,19.2,1.772,0.0,5.38,20.8,1.013,0.0,7.09,7.98,2.23,0.0,2.9
1729951205.36,19.2,1.276,0.0,2.8,19.2,1.778,0.0,3.03,19.2,0.86,0.0,4.3,6.42,1.985,0.0,4.94
1729951205.46,20.8,1.026,0.0,2.92,19.2,1.384,0.0,4.17,20.8,0.754,0.0,3.72,9.6,1.898,0.0,1.8
1729951205.56,19.2,1.086,0.0,2.94,20.8,1.427,0.0,2.31,19.2,0.993,0.0,4.49,8.0,1.831,0.0,3.72
1729951205.66,20.8,1.427,0.0,2.94,20.8,1.814,0.0,3.51,20.8,0.91,0.0,4.53,8.01,2.627,0.0,4.14
1729951205.76,19.2,1.041,0.0,3.47,20.8,1.504,0.0,3.2,19.1,1.033,0.0,7.73,7.99,2.656,0.0,3.73
1729951205.86,20.8,1.074,0.0,2.2,19.2,1.47,0.0,2.75,20.9,0.854,0.0,3.72,8.01,3.061,0.0,4.81
1729951205.96,20.8,0.95,0.0,2.51,20.8,1.345,0.0,2.74,20.8,0.747,0.0,4.2,7.99,3.154,0.0,3.15
1729951206.06,19.2,0.832,0.0,2.14,19.2,1.522,0.0,1.99,19.2,1.026,0.0,4.58,8.0,2.622,0.0,4.72
1729951206.16,20.8,0.906,0.0,2.29,20.8,1.704,0.0,3.48,20.8,0.987,0.0,4.87,8.01,2.597,0.0,4.38
1729951206.26,19.2,0.957,0.0,2.2,19.2,1.446,0.0,2.76,19.2,0.986,0.0,7.57,6.4,2.507,0.0,3.26
1729951206.36,20.8,0.976,0.0,1.36,20.8,1.504,0.0,5.05,19.2,0.803,0.0,4.42,7.99,2.462,0.0,7.34
1729951206.46,19.2,1.096,0.0,4.14,19.2,1.272,0.0,5.08,20.8,0.78,0.0,4.44,8.0,2.385,0.0,9.4
1729951206.56,20.8,0.862,0.0,3.46,20.8,1.453,0.0,2.73,20.8,0.977,0.0,4.59,8.01,2.443,0.0,9.41
1729951206.66,19.2,0.847,0.0,4.84,19.2,1.634,0.0,3.05,19.2,1.001,0.0,5.36,8.0,2.787,0.0,9.42
1729951206.76,20.8,0.847,0.0,4.47,20.8,1.45,0.0,7.82,20.8,0.993,0.0,6.13,8.0,2.779,0.0,8.91
1729951206.86,19.2,0.932,0.0,4.53,19.2,1.596,0.0,4.6,19.2,0.773,0.0,5.02,9.59,2.728,0.0,11.3
1729951206.96,20.8,0.916,0.0,5.75,20.8,1.801,0.0,7.94,19.1,0.921,0.0,5.58,8.0,2.81,0.0,13.5
1729951207.06,19.2,0.876,0.0,6.36,19.2,1.755,0.0,13.3,20.8,1.097,0.0,8.31,7.99,2.67,0.0,15.7
1729951207.16,20.8,0.829,0.0,7.05,20.8,1.621,0.0,8.08,19.2,1.006,0.0,8.385,8.01,2.801,0.0,15.9
1729951207.26,19.2,1.067,0.0,7.84,19.2,1.773,0.0,13.9,20.8,0.925,0.0,8.46,8.0,2.826,0.0,14.8
1729951207.36,20.8,1.101,0.0,8.82,20.8,1.79,0.0,11.0,19.2,0.926,0.0,7.16,8.0,2.913,0.0,18.4
1729951207.46,19.2,1.215,0.0,10.7,19.2,1.879,0.0,12.1,19.2,0.677,0.0,7.42,7.99,3.314,0.0,11.9
1729951207.56,20.8,1.022,0.0,13.1,20.8,1.86,0.0,18.2,20.8,1.092,0.0,9.11,8.01,3.156,0.0,6.695
1729951207.66,19.2,1.001,0.0,2.89,19.2,1.715,0.0,8.73,19.2,0.793,0.0,10.8,8.0,3.033,0.0,1.49
1729951207.76,20.8,1.033,0.0,3.06,20.8,1.598,0.0,15.0,20.8,0.824,0.0,9.725,8.0,2.827,0.0,2.91
1729951207.86,19.2,1.075,0.0,2.93,19.2,1.247,0.0,8.54,20.8,0.763,0.0,8.65,7.99,2.647,0.0,4.07
1729951207.96,20.8,0.953,0.0,3.72,20.8,1.333,0.0,10.5,19.2,0.616,0.0,5.74,8.0,2.632,0.0,3.31
1729951208.06,19.2,0.907,0.0,4.5,19.2,1.546,0.0,13.7,20.8,0.571,0.0,5.89,8.01,2.667,0.0,3.18
1729951208.16,20.8,0.869,0.0,3.71,20.8,1.578,0.0,15.2,19.2,0.653,0.0,7.66,8.01,2.726,0.0,3.05
1729951208.26,19.2,0.942,0.0,2.53,19.2,1.719,0.0,15.6,20.8,0.637,0.0,8.74,7.99,2.71,0.0,3.92
1729951208.36,19.2,0.917,0.0,3.23,19.2,1.684,0.0,17.9,19.2,0.672,0.0,7.89,8.0,2.834,0.0,4.79
1729951208.46,20.8,1.1,0.0,5.81,20.8,2.045,0.0,19.2,20.8,0.774,0.0,8.56,8.0,3.072,0.0,4.22
1729951208.56,20.8,1.151,0.0,2.94,20.8,2.082,0.0,21.1,19.2,0.755,0.0,9.41,8.01,2.96,0.0,3.65
1729951208.66,19.2,1.017,0.0,4.19,19.2,1.918,0.0,7.6,20.8,0.784,0.0,10.9,7.99,3.303,0.0,4.22
1729951208.76,20.8,1.233,0.0,2.36,20.8,2.071,0.0,4.56,19.2,0.911,0.0,9.56,8.0,3.315,0.0,3.23
1729951208.86,19.2,1.19,0.0,3.2,19.2,1.895,0.0,4.28,20.8,0.903,0.0,8.4,8.01,3.587,0.0,3.34
1729951208.96,20.8,1.135,0.0,4.65,20.8,1.867,0.0,4.22,19.2,0.794,0.0,9.38,8.0,3.613,0.0,7.65
1729951209.06,19.2,1.064,0.0,2.55,19.2,1.956,0.0,4.43,20.8,0.799,0.0,9.42,7.99,3.516,0.0,4.15
1729951209.16,19.2,1.089,0.0,2.34,19.2,1.918,0.0,3.05,19.2,0.8,0.0,10.8,8.0,3.589,0.0,3.24
1729951209.26,20.8,1.312,0.0,1.67,20.8,2.084,0.0,4.13,20.8,0.934,0.0,10.2,8.0,3.555,0.0,4.19
1729951209.36,19.2,1.019,0.0,4.57,19.2,1.527,0.0,2.49,19.2,0.843,0.0,12.0,8.0,3.498,0.0,8.8
1729951209.46,20.8,1.058,0.0,2.31,20.8,1.523,0.0,3.75,20.8,0.665,0.0,3.4,8.0,3.377,0.0,3.04
1729951209.56,19.2,0.759,0.0,2.06,19.2,1.357,0.0,2.66,19.2,0.592,0.0,3.25,8.0,2.76,0.0,4.37
1729951209.66,20.8,0.656,0.0,1.32,19.2,1.313,0.0,3.25,20.8,0.703,0.0,4.23,8.01,2.452,0.0,2.2
1729951209.76,19.2,0.872,0.0,1.44,20.8,1.28,0.0,4.55,19.2,0.783,0.0,3.48,7.99,2.25,0.0,3.07
1729951209.86,20.8,0.969,0.0,3.52,19.2,1.129,0.0,2.55,20.8,0.699,0.0,4.45,8.01,2.25,0.0,4.93
1729951209.96,19.2,0.935,0.0,1.21,20.8,1.358,0.0,3.65,20.8,0.681,0.0,4.43,7.99,2.295,0.0,3.19
1729951210.06,20.8,0.897,0.0,2.14,20.8,1.244,0.0,2.16,19.2,0.74,0.0,3.73,8.0,2.407,0.0,2.62
1729951210.16,20.8,0.865,0.0,2.2,20.8,1.574,0.0,2.63,19.2,0.919,0.0,3.79,8.0,2.596,0.0,3.02
1729951210.26,19.2,0.777,0.0,2.5,19.2,1.478,0.0,2.8,20.8,0.948,0.0,3.28,8.0,2.208,0.0,3.53
1729951210.36,20.8,1.148,0.0,2.45,19.2,1.333,0.0,2.03,19.2,0.86,0.0,4.35,7.99,1.855,0.0,3.44
1729951210.46,19.2,1.054,0.0,1.44,20.8,1.285,0.0,2.4,20.8,0.788,0.0,3.54,8.0,1.756,0.0,2.11
1729951210.56,20.8,0.993,0.0,1.49,20.8,1.342,0.0,1.6,19.2,0.762,0.0,3.82,6.4,1.755,0.0,1.48
1729951210.66,19.2,1.052,0.0,1.0,19.2,1.608,0.0,3.06,20.8,0.927,0.0,3.78,8.01,1.708,0.0,2.33
1729951210.76,19.2,1.172,0.0,2.35,19.2,1.846,0.0,4.05,20.8,1.104,0.0,3.45,7.99,1.891,0.0,2.95
1729951210.86,20.8,1.164,0.0,1.39,20.8,1.66,0.0,3.73,19.2,1.19,0.0,7.64,8.01,1.965,0.0,2.37
1729951210.96,20.8,1.09,0.0,2.43,20.8,1.412,0.0,3.65,20.8,0.951,0.0,3.7,8.0,2.106,0.0,3.29
1729951211.06,19.2,1.021,0.0,2.09,19.2,1.36,0.0,3.05,19.2,0.815,0.0,3.48,8.0,2.433,0.0,2.06
1729951211.16,19.2,1.013,0.0,2.13,19.2,1.885,0.0,4.43,20.8,1.069,0.0,3.83,9.59,2.637,0.0,2.25
1729951211.26,20.8,0.894,0.0,5.46,20.8,1.748,0.0,1.67,19.2,1.196,0.0,3.78,8.0,2.408,0.0,1.56
1729951211.36,20.8,1.079,0.0,1.58,20.8,1.587,0.0,2.29,20.8,1.112,0.0,5.39,8.01,1.957,0.0,2.58
1729951211.46,19.2,0.991,0.0,3.33,19.2,1.334,0.0,2.91,19.2,0.863,0.0,7.16,7.99,1.636,0.0,2.94
1729951211.56,20.8,0.82,0.0,1.67,20.8,1.351,0.0,3.3,19.2,0.71,0.0,2.93,8.01,1.627,0.0,3.01
1729951211.66,19.2,1.042,0.0,2.96,19.2,1.811,0.0,3.22,20.8,0.991,0.0,3.48,8.0,2.136,0.0,4.91
1729951211.76,19.2,0.875,0.0,4.19,19.2,1.626,0.0,2.28,19.2,1.078,0.0,2.67,7.99,2.44,0.0,9.09
1729951211.86,20.8,1.039,0.0,2.31,20.8,1.523,0.0,2.93,20.8,1.018,0.0,5.59,8.01,2.555,0.0,4.37
1729951211.96,19.2,0.958,0.0,1.86,20.8,1.333,0.0,3.58,19.2,0.699,0.0,5.55,8.0,2.645,0.0,1.97
