Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay
1729951619.47,19.3,1.44,0.0,9.51,41.6,1.211,0.0,3.42,8.01,3.146,0.0,6.78,20.8,0.996,0.0,1.03
1729951619.57,20.8,1.317,0.0,4.95,40.0,1.162,0.0,1.98,7.99,3.058,0.0,6.29,20.8,0.881,0.0,2.44
1729951619.67,19.2,1.286,0.0,4.25,38.4,1.009,0.0,2.53,8.01,3.012,0.0,11.2,19.2,0.974,0.0,3.33
1729951619.77,20.8,1.155,0.0,5.4,41.6,1.198,0.0,2.21,8.0,2.947,0.0,6.5,20.8,1.033,0.0,2.7
1729951619.87,20.8,1.262,0.0,3.1,36.8,1.455,0.0,2.22,8.0,3.283,0.0,6.89,19.2,0.932,0.0,2.1
1729951619.97,19.2,1.319,0.0,8.37,41.6,1.282,0.0,2.93,8.01,3.362,0.0,6.65,20.8,0.858,0.0,1.88
1729951620.07,20.8,1.272,0.0,5.07,40.0,1.168,0.0,1.91,7.99,3.294,0.0,6.82,19.2,0.741,0.0,2.64
1729951620.17,19.2,1.115,0.0,5.62,40.0,0.927,0.0,3.88,8.01,2.983,0.0,8.14,19.2,0.71,0.0,2.54
1729951620.27,20.8,0.933,0.0,6.93,40.0,0.777,0.0,3.16,8.0,2.534,0.0,10.0,20.8,0.674,0.0,3.04
1729951620.37,19.2,1.031,0.0,6.71,40.0,0.932,0.0,2.72,8.0,2.348,0.0,6.22,20.8,0.796,0.0,2.07
1729951620.47,19.2,1.252,0.0,10.3,41.6,0.915,0.0,3.18,8.0,2.27,0.0,5.62,19.2,0.826,0.0,2.47
1729951620.57,20.8,1.346,0.0,11.5,40.0,1.068,0.0,2.02,8.01,2.287,0.0,6.75,20.8,0.935,0.0,2.07
1729951620.67,20.8,1.349,0.0,12.2,41.6,0.795,0.0,3.02,8.0,2.483,0.0,11.3,19.2,0.801,0.0,2.3
1729951620.77,19.2,1.387,0.0,13.0,40.0,0.983,0.0,1.89,7.99,2.798,0.0,5.52,20.8,0.835,0.0,1.44
1729951620.87,20.8,1.629,0.0,14.9,38.4,1.171,0.0,3.16,6.4,2.393,0.0,5.77,19.2,0.891,0.0,1.19
1729951620.97,19.2,1.684,0.0,7.91,40.0,1.148,0.0,1.97,7.99,2.033,0.0,5.05,20.8,0.936,0.0,1.75
1729951621.07,20.8,1.826,0.0,2.62,38.4,1.289,0.0,2.92,8.0,2.272,0.0,5.65,19.2,1.099,0.0,1.57
1729951621.17,19.2,1.57,0.0,2.81,41.6,1.047,0.0,2.17,8.0,2.164,0.0,10.4,20.8,0.966,0.0,1.39
1729951621.27,20.8,1.5,0.0,2.26,38.4,1.077,0.0,2.08,8.01,2.011,0.0,4.72,19.2,1.036,0.0,1.77
1729951621.37,19.2,1.442,0.0,2.71,41.6,1.031,0.0,3.16,7.99,2.052,0.0,4.79,20.8,1.039,0.0,1.08
1729951621.47,19.2,1.653,0.0,1.69,41.6,1.012,0.0,1.9,8.0,2.308,0.0,3.93,19.2,0.999,0.0,2.22
1729951621.57,20.8,1.968,0.0,2.66,36.8,1.196,0.0,3.16,8.0,2.753,0.0,3.97,20.8,1.023,0.0,1.14
1729951621.67,20.8,1.609,0.0,2.01,41.6,1.027,0.0,1.85,8.01,2.969,0.0,9.17,19.2,0.887,0.0,1.91
1729951621.77,19.2,1.635,0.0,1.98,38.4,1.274,0.0,2.39,9.6,2.784,0.0,5.24,20.8,1.009,0.0,1.61
1729951621.87,19.2,1.783,0.0,2.51,41.6,1.071,0.0,2.01,8.0,2.302,0.0,4.62,19.2,1.036,0.0,0.916
1729951621.97,20.8,1.954,0.0,1.79,40.0,1.273,0.0,1.73,7.99,2.061,0.0,5.38,20.8,1.147,0.0,2.22
1729951622.07,20.8,2.076,0.0,3.16,38.4,1.327,0.0,2.61,8.0,2.477,0.0,5.81,19.2,1.147,0.0,1.26
1729951622.17,19.2,1.864,0.0,1.99,41.6,1.133,0.0,2.0,8.0,2.28,0.0,10.6,20.8,1.006,0.0,5.12
1729951622.27,20.8,1.865,0.0,2.61,38.4,0.991,0.0,3.19,8.0,2.299,0.0,6.49,19.2,1.146,0.0,1.36
1729951622.37,19.2,1.664,0.0,2.2,41.6,0.991,0.0,2.31,7.99,2.257,0.0,5.37,20.8,1.187,0.0,0.96
1729951622.47,19.2,1.853,0.0,1.65,40.0,1.079,0.0,2.37,6.4,2.594,0.0,5.74,19.2,1.235,0.0,0.958
1729951622.57,20.8,2.112,0.0,2.68,38.4,1.265,0.0,3.8,9.61,2.914,0.0,6.53,20.8,1.127,0.0,0.941
1729951622.67,19.2,1.921,0.0,1.78,40.0,1.136,0.0,4.57,6.4,2.562,0.0,10.6,19.2,1.004,0.0,3.6
1729951622.77,20.8,1.571,0.0,2.43,41.6,1.122,0.0,4.96,9.59,2.27,0.0,6.55,20.8,1.269,0.0,1.13
1729951622.87,19.2,1.24,0.0,1.98,40.0,1.184,0.0,5.73,6.41,2.203,0.0,7.28,19.2,1.267,0.0,1.65
1729951622.97,19.2,1.228,0.0,1.73,40.0,1.292,0.0,9.65,7.99,2.044,0.0,6.87,20.8,1.244,0.0,0.88
1729951623.07,20.8,1.505,0.0,2.62,38.4,1.391,0.0,9.63,8.0,2.137,0.0,6.93,19.2,1.043,0.0,1.19
1729951623.17,20.8,1.356,0.0,2.12,41.6,1.29,0.0,11.9,8.0,2.565,0.0,12.4,20.8,1.068,0.0,2.65
1729951623.27,20.8,1.318,0.0,3.2,40.0,1.17,0.0,13.1,7.99,2.718,0.0,7.47,19.2,1.144,0.0,1.24
1729951623.37,19.2,1.462,0.0,2.11,38.4,1.221,0.0,14.0,8.0,3.327,0.0,6.24,20.8,1.253,0.0,1.58
1729951623.47,20.8,1.215,0.0,2.58,41.6,1.11,0.0,15.5,8.0,2.758,0.0,11.7,19.2,1.189,0.0,3.84
1729951623.57,19.2,1.528,0.0,2.9,38.4,1.141,0.0,2.08,8.01,2.674,0.0,7.2,20.8,0.935,0.0,2.25
1729951623.67,20.8,1.366,0.0,7.94,41.6,1.141,0.0,3.06,8.0,2.697,0.0,19.5,19.2,0.915,0.0,5.82
1729951623.77,19.2,1.257,0.0,3.33,40.0,0.967,0.0,3.14,8.01,2.482,0.0,9.32,20.8,1.06,0.0,3.17
1729951623.87,20.8,1.497,0.0,2.22,38.4,1.275,0.0,2.62,7.99,2.356,0.0,10.2,19.2,1.124,0.0,3.66
1729951623.97,19.2,1.487,0.0,3.39,40.1,1.166,0.0,6.98,8.0,2.488,0.0,11.6,20.8,1.162,0.0,3.98
1729951624.07,20.8,1.51,0.0,5.74,40.0,1.262,0.0,2.05,8.01,2.633,0.0,15.8,19.2,1.084,0.0,5.14
1729951624.17,19.2,1.377,0.0,4.53,40.0,1.012,0.0,3.13,8.0,2.708,0.0,14.9,20.8,0.865,0.0,7.34
1729951624.27,20.8,1.293,0.0,5.35,40.0,0.98,0.0,2.13,7.99,2.783,0.0,15.2,19.2,0.999,0.0,7.06
1729951624.37,19.2,1.365,0.0,4.42,40.0,1.091,0.0,2.91,8.01,3.08,0.0,15.0,19.2,0.949,0.0,7.39
1729951624.47,20.8,1.831,0.0,5.64,40.0,0.863,0.0,3.65,7.99,3.4,0.0,16.3,20.8,0.961,0.0,8.85
1729951624.57,19.2,1.733,0.0,6.92,40.0,0.809,0.0,2.44,8.01,3.711,0.0,26.2,20.8,0.912,0.0,12.2
1729951624.67,20.8,1.718,0.0,8.2,41.6,0.64,0.0,2.06,7.99,3.863,0.0,21.0,20.8,0.779,0.0,0.989
1729951624.77,19.2,1.768,0.0,9.34,40.0,0.677,0.0,1.9,7.98,3.908,0.0,22.6,19.2,0.77,0.0,1.74
1729951624.87,20.8,2.006,0.0,8.67,41.6,0.764,0.0,2.53,8.02,3.898,0.0,22.3,20.8,0.864,0.0,0.776
1729951624.97,19.2,1.872,0.0,6.53,38.4,0.756,0.0,1.96,8.0,4.032,0.0,12.8,19.2,0.886,0.0,0.99
1729951625.07,20.8,1.806,0.0,7.135,41.6,0.733,0.0,3.12,7.99,4.139,0.0,12.4,20.8,0.903,0.0,1.02
1729951625.17,19.2,1.75,0.0,7.74,40.0,0.592,0.0,1.87,8.0,3.965,0.0,6.34,19.2,0.797,0.0,0.944
1729951625.27,20.8,1.714,0.0,5.81,40.0,0.915,0.0,2.13,8.0,3.385,0.0,5.2,20.8,0.881,0.0,0.836
1729951625.37,19.2,1.472,0.0,4.96,40.0,0.645,0.0,2.23,8.0,3.074,0.0,7.0,19.2,0.829,0.0,0.854
1729951625.47,20.8,1.443,0.0,4.12,40.0,0.719,0.0,1.68,8.0,2.822,0.0,4.29,20.8,0.85,0.0,3.77
1729951625.57,19.2,1.623,0.0,4.96,40.0,0.654,0.0,2.82,8.0,2.762,0.0,8.01,19.2,0.823,0.0,4.61
1729951625.67,20.8,1.63,0.0,5.8,40.0,0.629,0.0,1.97,8.0,2.708,0.0,5.82,20.8,0.739,0.0,5.7
1729951625.77,19.2,1.877,0.0,6.64,40.0,0.917,0.0,3.09,7.99,2.674,0.0,4.3,19.2,0.874,0.0,3.33
1729951625.87,20.8,1.896,0.0,5.61,40.0,0.734,0.0,1.65,8.0,2.623,0.0,6.98,20.8,0.807,0.0,5.29
1729951625.97,19.2,1.639,0.0,6.78,40.0,0.659,0.0,2.04,8.0,2.795,0.0,3.47,19.2,0.835,0.0,4.38
1729951626.07,20.8,1.693,0.0,5.48,40.0,0.755,0.0,1.96,8.0,2.708,0.0,6.5,20.8,0.818,0.0,4.74
1729951626.17,19.2,1.624,0.0,7.36,40.0,0.819,0.0,1.76,8.0,2.267,0.0,5.68,19.2,0.761,0.0,4.67
1729951626.27,20.8,1.75,0.0,8.18,40.0,0.951,0.0,2.92,8.0,2.069,0.0,5.71,19.2,0.698,0.0,3.21
1729951626.37,19.2,1.687,0.0,8.83,40.0,0.814,0.0,2.0,8.0,1.919,0.0,7.74,20.8,0.887,0.0,4.8
1729951626.47,20.8,1.872,0.0,10.2,40.0,0.765,0.0,3.27,8.01,1.819,0.0,4.47,20.8,0.835,0.0,3.53
1729951626.57,19.2,2.028,0.0,10.1,40.0,1.002,0.0,2.07,8.0,2.05,0.0,6.87,19.2,0.91,0.0,3.85
1729951626.67,20.8,2.205,0.0,15.2,40.0,1.07,0.0,2.6,8.01,2.282,0.0,7.63,20.8,0.929,0.0,4.17
1729951626.77,17.6,2.118,0.0,15.7,38.4,1.293,0.0,2.49,7.99,2.697,0.0,5.82,19.2,1.01,0.0,3.32
1729951626.87,20.8,1.775,0.0,10.1,41.6,1.246,0.0,4.86,8.01,2.597,0.0,7.13,20.8,1.178,0.0,3.8
1729951626.97,19.2,1.53,0.0,3.29,38.4,0.899,0.0,3.18,7.99,2.141,0.0,4.41,19.2,1.117,0.0,3.24
1729951627.07,20.8,1.819,0.0,1.97,41.6,1.115,0.0,2.0,8.01,1.821,0.0,6.16,20.8,1.099,0.0,3.015
1729951627.17,19.2,1.614,0.0,4.45,40.0,1.036,0.0,3.5,7.99,1.998,0.0,3.11,19.2,1.067,0.0,2.79
1729951627.27,20.8,1.583,0.0,2.87,40.0,1.263,0.0,2.68,8.0,2.143,0.0,5.26,20.8,0.998,0.0,2.66
1729951627.37,20.8,1.464,0.0,2.29,40.0,1.199,0.0,5.86,8.0,2.428,0.0,5.8,19.2,1.226,0.0,3.72
1729951627.47,20.8,1.389,0.0,5.72,40.0,0.97,0.0,2.82,8.01,2.722,0.0,3.99,20.8,1.138,0.0,3.24
1729951627.57,19.2,1.431,0.0,2.28,38.4,1.289,0.0,1.66,7.99,3.178,0.0,5.69,19.2,1.271,0.0,2.76
1729951627.67,20.8,1.573,0.0,2.97,41.6,1.217,0.0,2.24,8.0,3.539,0.0,3.34,20.8,1.127,0.0,3.09
1729951627.77,19.2,2.004,0.0,1.79,40.0,1.325,0.0,2.32,8.01,3.435,0.0,5.35,19.2,1.075,0.0,3.38
1729951627.87,20.8,1.657,0.0,2.12,40.0,1.187,0.0,2.315,7.99,2.913,0.0,5.37,20.8,1.432,0.0,3.34
1729951627.97,19.2,1.533,0.0,5.77,40.0,1.114,0.0,2.31,8.01,2.642,0.0,5.01,19.2,1.368,0.0,4.03
1729951628.07,20.8,1.591,0.0,2.33,40.0,1.347,0.0,1.77,8.0,2.574,0.0,5.14,19.2,1.353,0.0,3.71
1729951628.17,19.2,1.683,0.0,3.14,38.4,1.32,0.0,3.98,7.97,2.675,0.0,2.97,20.8,1.065,0.0,3.91
1729951628.27,20.8,1.621,0.0,1.9,38.4,1.141,0.0,4.42,8.03,2.967,0.0,4.95,19.2,0.909,0.0,3.49
1729951628.37,19.2,1.652,0.0,3.17,41.6,1.336,0.0,6.915,8.0,2.986,0.0,2.41,20.8,1.227,0.0,3.57
1729951628.47,20.8,1.556,0.0,3.5,40.0,1.332,0.0,9.41,8.0,3.268,0.0,5.58,19.2,1.144,0.0,4.07
1729951628.57,19.2,1.512,0.0,2.14,38.4,1.161,0.0,6.36,8.0,2.798,0.0,3.02,20.8,1.094,0.0,4.58
1729951628.67,20.8,1.679,0.0,1.92,38.4,0.744,0.0,7.93,8.01,2.316,0.0,3.93,19.2,0.839,0.0,4.32
1729951628.77,19.2,1.666,0.0,1.65,41.7,1.12,0.0,9.115,8.0,2.106,0.0,4.37,20.8,0.929,0.0,4.39
1729951628.87,20.8,1.619,0.0,4.06,41.6,0.765,0.0,10.3,8.0,2.065,0.0,2.64,19.2,0.73,0.0,4.56
1729951628.97,19.2,1.499,0.0,2.11,40.0,0.815,0.0,10.9,7.99,2.052,0.0,3.91,20.8,0.83,0.0,4.27
1729951629.07,20.8,1.516,0.0,3.5,41.6,0.684,0.0,15.3,8.0,2.126,0.0,2.61,20.8,0.856,0.0,4.01
1729951629.17,19.2,1.857,0.0,1.98,40.0,0.678,0.0,12.2,8.0,2.201,0.0,4.77,19.2,0.819,0.0,4.2
1729951629.27,20.8,1.806,0.0,2.5,40.0,0.881,0.0,2.24,9.59,2.88,0.0,3.7,19.2,0.821,0.0,3.78
1729951629.37,19.2,1.776,0.0,3.76,40.0,0.66,0.0,1.985,8.01,3.071,0.0,3.1,20.8,0.743,0.0,4.51
1729951629.47,20.8,1.496,0.0,1.8,40.0,0.957,0.0,1.73,6.4,2.669,0.0,3.74,20.8,0.864,0.0,3.85
1729951629.57,19.2,1.482,0.0,3.49,40.0,0.747,0.0,2.51,7.99,2.154,0.0,2.86,19.2,0.881,0.0,3.67
1729951629.67,19.2,1.87,0.0,2.07,40.0,1.019,0.0,3.29,8.01,1.964,0.0,6.27,19.2,0.837,0.0,4.2
1729951629.77,20.8,2.068,0.0,2.61,40.0,1.251,0.0,2.995,7.99,1.8,0.0,6.47,20.8,1.035,0.0,4.81
1729951629.87,20.8,2.054,0.0,8.18,40.0,0.738,0.0,2.7,8.0,1.96,0.0,6.75,20.8,0.8,0.0,5.0
1729951629.97,19.2,1.729,0.0,2.19,40.0,0.929,0.0,2.74,8.0,1.864,0.0,8.74,19.2,0.893,0.0,6.48
1729951630.07,19.2,1.416,0.0,3.07,40.0,0.768,0.0,2.29,8.01,1.962,0.0,10.293,20.8,0.892,0.0,5.64
1729951630.17,19.2,1.638,0.0,3.07,40.0,0.841,0.0,3.93,7.99,2.206,0.0,11.847,19.2,1.049,0.0,6.65
1729951630.27,20.8,1.719,0.0,6.36,40.0,1.028,0.0,2.02,9.6,2.346,0.0,13.4,20.8,1.139,0.0,7.23
1729951630.37,19.2,1.587,0.0,13.2,40.0,0.863,0.0,3.41,8.0,2.828,0.0,15.0,19.2,0.96,0.0,7.97
1729951630.47,19.2,1.675,0.0,8.33,40.0,0.953,0.0,3.13,8.0,2.892,0.0,15.6,20.8,1.095,0.0,8.13
1729951630.57,20.8,1.721,0.0,9.01,40.0,0.887,0.0,5.1,8.0,3.104,0.0,15.5,19.2,1.01,0.0,8.86
1729951630.67,19.2,1.868,0.0,10.3,40.0,1.26,0.0,3.13,7.99,3.421,0.0,19.3,19.2,1.052,0.0,9.36
1729951630.77,20.8,2.296,0.0,13.1,40.0,1.383,0.0,2.09,8.01,3.641,0.0,21.4,20.8,1.215,0.0,10.6
1729951630.87,19.2,2.143,0.0,19.9,40.0,1.146,0.0,2.88,8.0,3.626,0.0,7.96,20.8,1.195,0.0,11.4
1729951630.97,20.8,1.89,0.0,11.3,40.0,1.196,0.0,5.38,7.99,3.628,0.0,6.065,19.2,1.096,0.0,10.6
1729951631.07,20.8,1.644,0.0,10.9,40.0,0.89,0.0,2.9,6.4,3.803,0.0,4.17,20.8,1.019,0.0,10.8
1729951631.17,19.2,1.896,0.0,8.56,38.4,1.1,0.0,2.23,9.61,3.292,0.0,4.305,19.2,1.072,0.0,10.0
1729951631.27,20.8,1.895,0.0,9.73,41.6,1.176,0.0,1.95,6.4,3.492,0.0,4.44,20.8,1.103,0.0,8.32
1729951631.37,19.2,1.506,0.0,13.6,40.0,0.959,0.0,2.57,9.6,2.929,0.0,2.74,19.2,0.951,0.0,4.22
1729951631.47,20.8,1.264,0.0,8.02,40.0,0.868,0.0,2.66,6.4,2.891,0.0,5.78,20.8,0.97,0.0,5.09
1729951631.57,19.2,1.282,0.0,8.9,40.0,0.926,0.0,3.21,8.0,2.772,0.0,5.22,19.2,1.003,0.0,4.96
1729951631.67,20.8,1.199,0.0,8.62,38.4,1.021,0.0,1.86,7.99,2.919,0.0,4.13,19.2,0.953,0.0,4.63
1729951631.77,20.8,1.322,0.0,11.7,41.6,1.04,0.0,1.89,9.6,2.877,0.0,3.9,20.8,0.985,0.0,4.69
1729951631.87,19.2,1.37,0.0,12.2,40.0,1.177,0.0,2.13,8.01,2.994,0.0,2.32,20.8,0.99,0.0,4.49
1729951631.97,19.2,1.439,0.0,10.5,40.0,1.211,0.0,1.77,8.0,2.89,0.0,3.56,19.2,1.049,0.0,4.59
1729951632.07,20.8,1.357,0.0,9.88,40.0,1.199,0.0,3.12,8.0,2.94,0.0,1.94,20.8,1.19,0.0,4.27
1729951632.17,20.8,1.306,0.0,11.0,38.4,1.292,0.0,2.04,7.99,2.441,0.0,4.75,19.2,1.052,0.0,6.57
1729951632.27,19.2,1.391,0.0,11.9,41.6,1.303,0.0,2.52,8.0,2.293,0.0,2.3,19.2,0.894,0.0,3.49
1729951632.37,20.8,1.442,0.0,14.5,36.8,1.137,0.0,1.96,8.0,2.559,0.0,3.83,20.8,0.869,0.0,5.11
1729951632.47,19.2,1.478,0.0,17.8,43.2,1.271,0.0,1.62,8.0,2.382,0.0,3.89,19.2,1.019,0.0,3.91
1729951632.57,20.8,1.442,0.0,8.7,38.4,1.357,0.0,2.81,8.01,2.355,0.0,3.34,20.8,1.107,0.0,4.75
1729951632.67,19.2,1.341,0.0,9.45,38.4,1.304,0.0,1.85,6.39,2.58,0.0,4.8,19.2,1.073,0.0,7.14
1729951632.77,20.8,1.562,0.0,2.27,40.0,1.286,0.0,2.3,9.6,2.72,0.0,4.34,20.8,1.077,0.0,3.86
1729951632.87,19.2,1.556,0.0,2.36,40.0,1.309,0.0,2.89,6.4,2.97,0.0,3.17,19.2,0.89,0.0,5.06
1729951632.97,19.2,1.41,0.0,1.92,40.0,0.987,0.0,1.92,8.0,2.655,0.0,4.85,19.2,0.788,0.0,3.58
1729951633.07,20.8,1.48,0.0,2.58,40.0,1.054,0.0,3.28,8.01,2.539,0.0,2.92,20.8,0.974,0.0,3.37
1729951633.17,20.8,1.693,0.0,5.42,41.6,0.87,0.0,1.94,8.0,2.824,0.0,5.15,20.8,0.991,0.0,6.57
1729951633.27,19.2,1.804,0.0,3.79,40.0,1.043,0.0,3.57,9.59,3.284,0.0,4.03,20.8,1.047,0.0,4.67
1729951633.37,20.8,2.037,0.0,2.3,41.6,1.151,0.0,2.88,8.0,2.989,0.0,5.12,19.2,1.041,0.0,4.15
1729951633.47,19.2,1.816,0.0,2.03,40.0,1.047,0.0,2.1,8.0,3.335,0.0,3.03,20.8,0.999,0.0,3.24
1729951633.57,20.8,1.513,0.0,5.66,38.4,0.936,0.0,3.17,8.0,3.632,0.0,3.42,19.2,1.057,0.0,6.15
1729951633.67,19.2,1.341,0.0,2.03,41.6,1.021,0.0,1.98,8.0,3.072,0.0,3.34,20.8,0.994,0.0,3.92
1729951633.77,20.8,1.562,0.0,3.58,40.0,0.917,0.0,3.1,8.0,2.707,0.0,2.5,19.2,1.002,0.0,3.78
1729951633.87,19.2,1.582,0.0,2.43,40.0,1.013,0.0,1.98,6.4,2.356,0.0,4.61,20.8,0.961,0.0,4.93
1729951633.97,20.8,1.7,0.0,5.29,40.0,1.077,0.0,3.05,8.0,2.439,0.0,3.15,19.2,0.887,0.0,2.27
1729951634.07,19.2,1.391,0.0,6.21,40.0,0.876,0.0,2.22,8.0,2.083,0.0,7.31,20.8,0.986,0.0,6.44
1729951634.17,20.8,1.468,0.0,2.78,40.0,1.133,0.0,3.43,8.0,2.21,0.0,2.61,19.2,1.011,0.0,2.41
1729951634.27,19.2,1.681,0.0,4.08,39.9,1.105,0.0,4.91,8.01,2.137,0.0,6.17,19.2,1.014,0.0,5.03
1729951634.37,20.8,1.724,0.0,6.29,40.0,1.19,0.0,6.78,8.0,2.334,0.0,4.46,20.8,0.985,0.0,3.02
1729951634.47,20.8,1.829,0.0,3.04,40.0,1.213,0.0,9.29,8.0,2.724,0.0,2.18,19.2,0.907,0.0,2.65
1729951634.57,19.2,1.591,0.0,5.46,40.0,0.969,0.0,9.99,9.59,2.477,0.0,8.6,20.8,1.12,0.0,6.13
1729951634.67,19.2,1.571,0.0,3.13,40.0,1.158,0.0,9.28,8.0,2.06,0.0,2.46,19.2,1.081,0.0,3.21
1729951634.77,20.8,1.755,0.0,3.28,38.4,1.345,0.0,10.7,8.0,1.782,0.0,5.43,20.8,1.134,0.0,4.55
1729951634.87,19.2,1.833,0.0,6.99,41.6,1.172,0.0,12.7,8.0,1.746,0.0,2.75,20.8,0.997,0.0,2.98
1729951634.97,20.8,1.928,0.0,2.33,38.4,1.203,0.0,14.1,8.01,1.682,0.0,3.24,19.2,0.929,0.0,3.62
1729951635.07,19.2,1.802,0.0,6.09,41.6,1.128,0.0,1.71,8.0,1.769,0.0,8.84,19.2,1.152,0.0,5.33
1729951635.17,20.8,1.531,0.0,3.04,40.0,1.109,0.0,2.76,8.0,1.852,0.0,1.92,20.8,1.083,0.0,3.25
1729951635.27,19.2,1.967,0.0,2.89,38.4,1.202,0.0,1.94,8.0,2.279,0.0,4.48,19.2,1.156,0.0,3.3
1729951635.37,20.8,1.939,0.0,7.33,40.0,1.409,0.0,2.95,8.01,2.519,0.0,3.95,20.8,0.958,0.0,3.25
1729951635.47,19.2,1.599,0.0,4.41,40.0,1.134,0.0,2.18,7.99,2.291,0.0,6.92,19.2,0.839,0.0,4.28
1729951635.57,20.8,1.36,0.0,7.01,40.0,1.139,0.0,2.34,8.0,1.854,0.0,9.85,20.8,0.985,0.0,5.75
1729951635.67,19.2,1.075,0.0,3.15,39.9,1.009,0.0,1.97,8.01,1.699,0.0,3.73,19.2,0.994,0.0,3.5
1729951635.77,19.2,1.188,0.0,5.45,38.4,1.22,0.0,1.72,6.39,1.622,0.0,7.36,20.8,0.845,0.0,5.24
1729951635.87,20.8,1.149,0.0,11.1,40.0,0.959,0.0,2.61,9.6,1.794,0.0,8.47,19.2,0.816,0.0,5.79
1729951635.97,20.8,1.407,0.0,8.16,38.4,0.899,0.0,2.08,8.0,2.393,0.0,11.3,19.2,0.858,0.0,6.79
1729951636.07,19.2,1.234,0.0,16.7,41.6,0.903,0.0,3.25,7.99,2.492,0.0,18.4,20.8,1.026,0.0,10.4
1729951636.17,20.8,1.215,0.0,9.76,38.4,0.925,0.0,2.06,8.0,2.768,0.0,14.0,20.8,0.976,0.0,8.03
1729951636.27,20.8,1.26,0.0,14.3,41.6,1.071,0.0,2.63,8.0,2.98,0.0,15.1,19.1,0.957,0.0,8.86
1729951636.37,19.2,1.326,0.0,11.6,38.4,0.879,0.0,2.87,8.01,3.145,0.0,15.9,19.3,0.885,0.0,9.48
1729951636.47,20.8,1.376,0.0,12.6,40.0,0.959,0.0,1.97,6.4,3.107,0.0,18.5,20.8,0.884,0.0,9.37
1729951636.57,19.2,1.369,0.0,16.4,40.0,0.968,0.0,3.46,8.0,3.471,0.0,19.1,19.2,1.067,0.0,9.82
1729951636.67,20.8,1.587,0.0,12.3,40.0,1.062,0.0,2.29,8.0,3.439,0.0,16.3,20.8,1.038,0.0,9.72
1729951636.77,19.2,1.495,0.0,18.1,40.0,1.514,0.0,3.24,9.59,3.721,0.0,2.75,19.2,1.237,0.0,9.39
1729951636.87,20.8,1.435,0.0,13.0,40.0,1.168,0.0,3.13,8.0,3.944,0.0,2.27,20.8,1.093,0.0,10.2
1729951636.97,19.2,1.556,0.0,14.7,40.0,1.242,0.0,2.85,6.4,3.718,0.0,4.2,20.8,0.935,0.0,11.2
1729951637.07,20.8,1.309,0.0,15.7,41.6,1.096,0.0,3.15,9.6,3.764,0.0,2.52,19.2,1.066,0.0,11.3
1729951637.17,19.2,1.377,0.0,9.51,38.4,0.787,0.0,1.6,6.4,3.3,0.0,3.02,19.2,0.781,0.0,8.53
1729951637.27,20.8,1.324,0.0,14.6,41.6,1.065,0.0,3.5,9.59,3.09,0.0,2.9,20.8,0.884,0.0,4.38
1729951637.37,19.2,1.286,0.0,10.2,40.0,0.724,0.0,2.04,8.0,2.89,0.0,2.13,20.8,0.822,0.0,4.71
1729951637.47,20.8,1.349,0.0,10.9,41.7,0.775,0.0,2.68,6.41,2.773,0.0,3.38,19.2,0.694,0.0,5.04
1729951637.57,19.2,1.376,0.0,15.6,38.4,0.847,0.0,2.19,7.99,2.832,0.0,2.66,20.8,0.735,0.0,4.61
1729951637.67,20.8,1.477,0.0,15.3,41.6,0.792,0.0,2.04,8.01,2.789,0.0,4.4,19.2,0.761,0.0,5.34
1729951637.77,19.2,1.591,0.0,12.9,40.0,0.961,0.0,3.33,8.0,2.806,0.0,2.75,20.8,0.765,0.0,4.45
1729951637.87,20.8,1.726,0.0,13.9,40.0,0.879,0.0,1.97,8.0,2.957,0.0,2.35,19.2,0.788,0.0,4.91
1729951637.97,19.2,1.763,0.0,15.4,40.0,0.927,0.0,3.27,8.0,3.077,0.0,4.05,20.8,0.826,0.0,4.47
1729951638.07,20.8,1.769,0.0,15.1,38.4,0.776,0.0,1.76,8.01,2.724,0.0,2.1,19.2,0.669,0.0,4.23
1729951638.17,19.2,1.524,0.0,17.4,41.6,0.998,0.0,2.03,7.99,2.512,0.0,4.22,20.8,0.841,0.0,6.91
1729951638.27,20.8,1.405,0.0,3.12,40.0,0.944,0.0,1.97,8.0,2.017,0.0,2.64,19.2,0.899,0.0,3.87
1729951638.37,19.2,1.529,0.0,4.16,40.0,0.836,0.0,1.59,8.0,1.891,0.0,4.88,20.8,0.876,0.0,4.37
1729951638.47,20.8,1.605,0.0,3.87,38.4,0.729,0.0,2.86,8.0,2.15,0.0,4.94,19.2,0.73,0.0,4.76
1729951638.57,19.2,1.584,0.0,14.8,41.6,0.837,0.0,1.96,8.0,2.039,0.0,2.68,20.8,0.725,0.0,5.6
1729951638.67,20.8,1.422,0.0,5.11,40.0,1.01,0.0,3.14,8.0,2.184,0.0,4.11,19.2,0.836,0.0,3.89
1729951638.77,19.2,1.563,0.0,2.2,40.0,0.968,0.0,1.72,9.6,2.295,0.0,2.04,20.8,0.928,0.0,2.93
1729951638.87,20.8,1.674,0.0,3.31,39.9,1.128,0.0,2.22,8.0,1.827,0.0,4.24,19.2,0.966,0.0,3.64
